Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate pass_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total goals_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total accurate cross_Total,total accurate long balls_Total,total aerial won_Total,total att assist_Total,total effective clearance_Total,total interception_Total,total won tackle_Total,total won contest_Total,total big chances saved_Total,total assists_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate pass_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total accurate cross_p90,total accurate long balls_p90,total aerial won_p90,total att assist_p90,total effective clearance_p90,total interception_p90,total won tackle_p90,total won contest_p90,total big chances saved_p90,total assists_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate pass_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total accurate long balls_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total won tackle_TotalPR,total won contest_TotalPR,total big chances saved_TotalPR,total assists_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate pass_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total accurate long balls_p90PR,total aerial won_p90PR,total att assist_p90PR,total effective clearance_p90PR,total interception_p90PR,total won tackle_p90PR,total won contest_p90PR,total big chances saved_p90PR,total assists_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Celtic,dvnjvad3p09dugr79gktlrtll,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,Alistair Johnston,27.0,Defender,Canada,Defender,24.0,48.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,135.0,0.0,4.0,2.0,0.0,3.0,1.0,1.0,7.0,2.0,3.0,0.0,0.0,0.0,85.71,50.0,0.0,0.0,0.0,66.67,50.0,100.0,0.0,0.089917688428189,0.0,4.0,0.10724009,2.0,12.0,7.0,0.25360042,44.0,16.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,4.0,0.0,0.0,2.6666666666666665,1.3333333333333333,0.0,2.0,0.6666666666666666,0.6666666666666666,4.666666666666667,1.3333333333333333,2.0,0.0,0.0,0.0,85.71,50.0,0.0,0.0,0.0,66.67,50.0,100.0,0.0,0.0599451256187926,0.0,2.6666666666666665,0.0714933933333333,1.3333333333333333,8.0,4.666666666666667,0.1690669466666666,29.33333333333333,RB/RCB,57,100,86,21,21,46,29,25,57,14,54,50,71,54,32,64,18,61,50,50,79,32,43,54,86,82,32,32,50,79,64,89,25,71,50,93,86,82,100,93,100,93,71,100,100,21,21,46,29,25,64,32,54,50,86,68,32,68,21,68,57,71,79,32,43,54,86,82,32,32,50,79,64,89,25,71,50,93,86,86,100,100,100,100,Premiership
Celtic,dvnjvad3p09dugr79gktlrtll,mvn1u3p4yeecbjobvsuontp0,Yang Hyun-Jun,Hyun-Jun Yang,24.0,Attacker,Korea Republic,Striker,26.0,55.0,81.0,5.0,3.0,2.0,2.0,5.0,6.0,13.0,0.0,152.0,1.0,8.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,5.0,3.0,0.0,0.0,85.26,0.0,0.0,60.0,20.0,48.15,0.0,62.5,0.4395674714082359,0.148769739442303,3.0,5.0,0.12070942,4.0,6.0,12.0,0.3038957799999999,32.0,15.394736842105264,32.56578947368421,47.96052631578947,2.960526315789474,1.7763157894736843,1.1842105263157894,1.1842105263157894,2.960526315789474,3.5526315789473686,7.697368421052632,0.0,0.5921052631578947,4.7368421052631575,1.1842105263157894,0.0,0.0,0.0,1.1842105263157894,1.7763157894736843,0.5921052631578947,2.960526315789474,1.7763157894736843,0.0,0.0,85.26,0.0,0.0,60.0,20.0,48.15,0.0,62.5,0.2602702133338239,0.0880873457224162,1.7763157894736843,2.960526315789474,0.0714726828947368,2.3684210526315788,3.5526315789473686,7.105263157894737,0.1799382907894736,18.94736842105263,RW,100,100,100,86,71,93,86,79,86,100,57,79,64,57,50,36,29,71,100,79,100,86,57,43,100,36,50,86,71,71,29,57,71,57,86,57,43,100,100,100,86,100,86,100,100,57,71,86,86,57,71,100,57,86,57,57,50,36,29,71,100,71,100,71,57,43,100,36,50,86,71,71,29,57,71,57,86,57,43,100,100,100,71,86,Premiership
Dundee,g7em7tpuicehjy3wmsbimsee,19n65zzzqrvxdjkxv7hv61kyy,F. Robertson,Finlay Robertson,23.0,Midfielder,Scotland,Midfielder,11.0,19.0,26.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,100.0,0.0,3.0,1.0,4.0,2.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,60.47,28.57,40.0,100.0,0.0,66.67,60.0,100.0,0.0,0.3914523404068102,0.0,1.0,0.02756312,1.0,2.0,3.0,0.10819651,14.0,9.9,17.099999999999998,23.4,0.0,0.0,0.0,0.0,1.7999999999999998,1.7999999999999998,7.199999999999999,0.0,0.0,2.7,0.8999999999999999,3.6,1.7999999999999998,2.7,3.6,0.0,0.0,1.7999999999999998,1.7999999999999998,0.0,0.0,60.47,28.57,40.0,100.0,0.0,66.67,60.0,100.0,0.0,0.3523071063661291,0.0,0.8999999999999999,0.024806808,0.8999999999999999,1.7999999999999998,2.7,0.097376859,12.6,DM/CM,5,11,7,16,23,25,32,55,52,32,48,41,70,16,100,45,70,89,14,9,32,80,52,50,7,36,91,86,41,89,84,93,16,95,30,36,45,55,25,25,32,18,14,32,18,16,23,25,32,82,82,68,48,41,95,23,100,55,95,95,14,9,64,91,52,50,7,36,91,86,41,89,84,93,16,100,30,45,50,68,36,45,55,32,Premiership
Dundee,g7em7tpuicehjy3wmsbimsee,23s9kwgzvgh27d393ymk0006h,R. Astley,Ryan Astley,24.0,Defender,Wales,Defender,44.0,33.0,77.0,2.0,2.0,0.0,1.0,0.0,0.0,17.0,0.0,270.0,0.0,6.0,4.0,0.0,10.0,11.0,2.0,28.0,10.0,1.0,0.0,2.0,0.0,79.38,41.67,0.0,0.0,0.0,56.67,55.0,50.0,0.2436537548224184,0.278680476195821,0.0,0.0,0.0,0.0,6.0,11.0,0.16142935,43.0,14.666666666666666,11.0,25.666666666666668,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,5.666666666666667,0.0,0.0,2.0,1.3333333333333333,0.0,3.333333333333333,3.6666666666666665,0.6666666666666666,9.333333333333334,3.333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,79.38,41.67,0.0,0.0,0.0,56.67,55.0,50.0,0.0812179182741394,0.0928934920652736,0.0,0.0,0.0,0.0,2.0,3.6666666666666665,0.0538097833333333,14.333333333333334,RB/RCB,93,75,93,89,96,46,79,25,21,96,54,50,93,93,32,100,100,79,100,100,21,32,100,54,57,64,32,32,50,43,86,36,100,93,50,21,21,29,82,100,71,82,64,25,36,79,79,46,57,25,21,64,54,50,71,68,32,93,86,68,100,100,7,32,100,54,57,64,32,32,50,43,86,36,93,86,50,21,21,29,50,86,43,64,Premiership
Dundee,g7em7tpuicehjy3wmsbimsee,2ezi9zjj3pmt475woji11gi51,D. Wright,Drey Wright,31.0,Midfielder,England,Midfielder,27.0,25.0,51.0,2.0,1.0,1.0,1.0,2.0,3.0,14.0,1.0,260.0,1.0,1.0,4.0,1.0,6.0,7.0,1.0,12.0,6.0,3.0,0.0,0.0,0.0,61.45,26.09,25.0,0.0,50.0,66.67,87.5,100.0,0.1206359111976146,0.0901745487014725,1.0,4.0,0.0931513299999999,3.0,5.0,8.0,0.2388509699999999,30.0,9.346153846153848,8.653846153846153,17.653846153846153,0.6923076923076923,0.3461538461538461,0.3461538461538461,0.3461538461538461,0.6923076923076923,1.0384615384615383,4.846153846153846,0.3461538461538461,0.3461538461538461,0.3461538461538461,1.3846153846153846,0.3461538461538461,2.076923076923077,2.423076923076923,0.3461538461538461,4.153846153846154,2.076923076923077,1.0384615384615383,0.0,0.0,0.0,61.45,26.09,25.0,0.0,50.0,66.67,87.5,100.0,0.0417585846453281,0.031214266858202,0.3461538461538461,1.3846153846153846,0.0322446911538461,1.0384615384615383,1.7307692307692308,2.769230769230769,0.0826791819230769,10.384615384615383,DM/CM,27,27,27,57,61,59,77,55,68,77,98,86,36,84,84,89,100,48,100,95,61,14,52,50,14,32,77,14,89,89,100,93,55,50,64,70,68,86,45,73,73,43,9,5,9,41,59,50,77,45,50,32,95,86,27,50,82,59,91,36,100,86,27,14,52,50,14,32,77,14,89,89,100,93,45,50,59,55,59,73,32,50,45,27,Premiership
Dundee,g7em7tpuicehjy3wmsbimsee,2nxbbsjijt194xd9g1lkowqhg,J. Westley,Joe Westley,21.0,Attacker,England,Striker,14.0,15.0,29.0,7.0,5.0,2.0,3.0,3.0,3.0,6.0,1.0,260.0,2.0,10.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,74.36,0.0,0.0,33.33,28.57,14.63,14.29,0.0,0.7615955457777166,0.0,1.0,2.0,0.04984922,0.0,1.0,1.0,0.0477874,9.0,4.846153846153846,5.1923076923076925,10.038461538461538,2.423076923076923,1.7307692307692308,0.6923076923076923,1.0384615384615383,1.0384615384615383,1.0384615384615383,2.076923076923077,0.3461538461538461,0.6923076923076923,3.4615384615384617,0.3461538461538461,0.0,0.0,1.3846153846153846,0.0,2.076923076923077,0.0,0.0,0.3461538461538461,0.0,0.0,74.36,0.0,0.0,33.33,28.57,14.63,14.29,0.0,0.2636292273845942,0.0,0.3461538461538461,0.6923076923076923,0.0172554992307692,0.0,0.3461538461538461,0.3461538461538461,0.0165417923076923,3.1153846153846154,ST,79,62,77,94,83,87,92,71,69,38,79,71,67,27,33,31,77,8,96,35,21,60,50,37,69,31,33,54,33,8,27,21,85,10,73,52,46,23,54,46,27,63,54,15,31,54,52,62,77,46,42,15,65,35,27,8,33,31,58,8,81,35,21,46,50,37,69,31,33,54,33,8,27,21,58,10,62,31,31,23,46,27,27,38,Premiership
Dundee,g7em7tpuicehjy3wmsbimsee,45q4thlqd0d9hu4bb8us2ol0q,I. Odutayo,Idris Odutayo,23.0,Defender,England,Defender,37.0,22.0,59.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,270.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,17.0,4.0,1.0,1.0,0.0,0.0,65.56,0.0,0.0,50.0,0.0,50.0,46.67,100.0,0.0,0.0460079633344151,0.0,0.0,0.0,1.0,4.0,6.0,0.10413096,34.0,12.333333333333334,7.333333333333333,19.666666666666668,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.333333333333333,0.3333333333333333,5.666666666666667,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,65.56,0.0,0.0,50.0,0.0,50.0,46.67,100.0,0.0,0.0153359877781383,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,2.0,0.0347103199999999,11.333333333333334,LB/LCB,79,57,71,32,43,39,43,50,50,68,50,43,18,79,25,7,96,46,100,100,39,57,54,43,29,7,25,64,43,39,43,96,36,50,50,29,29,57,57,61,43,64,36,21,14,32,43,39,43,36,36,36,50,43,18,64,25,7,71,36,64,79,29,43,54,43,29,7,25,64,43,39,43,96,36,43,50,29,29,57,50,43,43,50,Premiership
Dundee,g7em7tpuicehjy3wmsbimsee,4obzlvdnr5rtqv8x3yw19hxt6,C. Reilly,Charlie Reilly,24.0,Attacker,Scotland,Striker,10.0,17.0,24.0,4.0,2.0,2.0,1.0,2.0,2.0,7.0,0.0,170.0,0.0,4.0,5.0,3.0,1.0,1.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,70.59,50.0,17.65,50.0,0.0,58.33,0.0,0.0,0.2983443660221317,0.2039473545740295,0.0,2.0,0.06582853,0.0,4.0,4.0,0.09175138,11.0,5.294117647058823,9.0,12.705882352941178,2.117647058823529,1.0588235294117647,1.0588235294117647,0.5294117647058824,1.0588235294117647,1.0588235294117647,3.7058823529411766,0.0,0.0,2.117647058823529,2.647058823529412,1.5882352941176472,0.5294117647058824,0.5294117647058824,1.5882352941176472,2.647058823529412,0.5294117647058824,0.0,0.5294117647058824,0.0,0.0,70.59,50.0,17.65,50.0,0.0,58.33,0.0,0.0,0.1579470173058344,0.1079721288921332,0.0,1.0588235294117647,0.0348503982352941,0.0,2.117647058823529,2.117647058823529,0.04857426,5.823529411764706,ST,63,67,65,48,38,87,54,54,50,50,33,10,15,96,94,69,27,65,92,75,21,60,50,37,50,79,69,65,10,92,13,21,46,50,31,52,54,23,85,87,42,73,62,54,54,38,35,81,58,50,46,42,33,10,4,100,92,69,23,65,88,73,21,62,50,37,50,79,69,65,10,92,13,21,46,42,31,50,50,23,85,88,42,65,Premiership
Dundee,g7em7tpuicehjy3wmsbimsee,5abi92gsj9ceiv261x4jo7190,O. Bevan,Owen Bevan,22.0,Defender,Wales,Defender,78.0,13.0,91.0,3.0,3.0,0.0,0.0,1.0,1.0,20.0,1.0,270.0,2.0,6.0,0.0,0.0,6.0,17.0,1.0,31.0,8.0,3.0,0.0,0.0,0.0,78.45,35.29,0.0,0.0,66.67,57.14,60.71,100.0,0.4185978762157452,0.1329316057185764,1.0,0.0,0.0,0.0,3.0,5.0,0.1186831899999999,57.0,26.0,4.333333333333333,30.33333333333333,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,6.666666666666667,0.3333333333333333,0.6666666666666666,2.0,0.0,0.0,2.0,5.666666666666667,0.3333333333333333,10.333333333333334,2.6666666666666665,1.0,0.0,0.0,0.0,78.45,35.29,0.0,0.0,66.67,57.14,60.71,100.0,0.1395326254052483,0.0443105352395254,0.3333333333333333,0.0,0.0,0.0,1.0,1.6666666666666667,0.0395610633333333,19.0,CB,75,23,55,86,91,43,41,68,68,86,95,98,80,23,48,64,91,59,100,95,89,32,45,52,18,36,48,32,95,23,50,82,91,86,93,27,27,41,50,55,50,59,27,9,14,68,75,43,41,59,59,68,91,95,66,23,48,45,86,43,91,95,73,32,45,52,18,36,48,32,95,23,50,82,73,73,86,27,27,41,34,36,36,41,Premiership
Dundee,g7em7tpuicehjy3wmsbimsee,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,Ethan Hamilton,27.0,Midfielder,Scotland,Midfielder,53.0,31.0,84.0,4.0,1.0,3.0,1.0,4.0,4.0,14.0,0.0,270.0,0.0,2.0,2.0,0.0,0.0,5.0,2.0,8.0,3.0,3.0,2.0,0.0,0.0,77.78,0.0,0.0,50.0,0.0,46.67,55.56,60.0,0.278418243557487,0.1745869748162147,2.0,1.0,0.01935132,0.0,2.0,3.0,0.14881497,24.0,17.666666666666668,10.333333333333334,28.0,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,4.666666666666667,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,1.0,1.0,0.6666666666666666,0.0,0.0,77.78,0.0,0.0,50.0,0.0,46.67,55.56,60.0,0.092806081185829,0.0581956582720715,0.6666666666666666,0.3333333333333333,0.00645044,0.0,0.6666666666666666,1.0,0.0496049899999999,8.0,DM/CM,86,41,68,93,61,95,77,86,84,77,48,41,59,34,39,9,93,70,95,66,61,80,52,50,23,9,39,45,41,23,77,41,86,73,86,36,36,23,25,25,41,34,41,18,23,70,48,80,66,64,61,25,48,41,45,18,39,9,77,59,86,43,20,61,52,50,23,9,39,45,41,23,77,41,73,59,68,27,27,23,18,23,27,18,Premiership
Dundee,g7em7tpuicehjy3wmsbimsee,9bwl8is56w0vq2g204xkfep78,J. Bevan,Joe Bevan,22.0,Midfielder,Scotland,Midfielder,8.0,22.0,29.0,8.0,7.0,1.0,1.0,12.0,12.0,12.0,1.0,225.0,3.0,13.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,5.0,3.0,0.0,1.0,60.42,0.0,14.29,25.0,37.5,41.38,66.67,100.0,0.6606983685068484,0.1712158400312357,5.0,5.0,0.11838638,4.0,3.0,6.0,0.16721201,18.0,3.2,8.8,11.6,3.2,2.8,0.4,0.4,4.8,4.8,4.8,0.4,1.2,5.2,0.0,0.4,0.0,1.6,0.8,0.8,0.8,2.0,1.2,0.0,0.4,60.42,0.0,14.29,25.0,37.5,41.38,66.67,100.0,0.2642793474027393,0.0684863360124942,2.0,2.0,0.047354552,1.6,1.2,2.4,0.0668848039999999,7.2,RM/RCM,17,67,17,100,100,83,75,100,100,67,92,100,100,25,92,17,83,83,42,75,83,67,58,100,17,17,83,67,83,33,92,92,100,83,100,100,100,100,67,75,83,50,17,33,17,100,100,83,67,83,83,50,83,100,100,25,83,17,83,83,33,50,67,67,58,100,17,17,83,67,83,33,92,92,100,83,100,100,100,100,67,67,83,50,Premiership
Dundee,g7em7tpuicehjy3wmsbimsee,f48c8vds4wpfu9wl7is4y3sgl,S. Murray,Simon Murray,34.0,Attacker,Scotland,Striker,7.0,9.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,125.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,100.0,33.33,25.0,100.0,0.1269165188013665,0.175256270028025,0.0,2.0,0.29256688,1.0,0.0,0.0,0.02233718,5.0,5.04,6.48,11.52,0.72,0.72,0.0,0.0,0.0,0.72,2.88,0.0,0.72,2.16,1.44,0.0,0.0,0.72,1.44,0.72,0.0,0.72,0.0,0.0,0.0,80.0,0.0,0.0,0.0,100.0,33.33,25.0,100.0,0.0913798935369838,0.126184514420178,0.0,1.44,0.2106481536,0.72,0.0,0.0,0.0160827696,3.6,ST,48,15,33,15,21,27,23,10,27,17,33,37,6,62,33,31,27,44,46,35,56,23,50,37,92,31,33,23,94,29,48,90,19,46,31,52,100,62,23,13,19,40,58,23,42,12,19,27,23,10,31,31,33,42,8,63,33,31,27,50,44,35,54,23,50,37,92,31,33,23,94,29,48,90,23,50,31,58,100,62,23,13,23,46,Premiership
Dundee,g7em7tpuicehjy3wmsbimsee,qf0thkiw5e7er4ldew9rrfh0,R. Finnigan,Ryan Finnigan,22.0,Midfielder,England,Midfielder,32.0,29.0,61.0,4.0,1.0,3.0,1.0,2.0,2.0,26.0,0.0,261.0,0.0,1.0,7.0,0.0,1.0,4.0,2.0,7.0,4.0,5.0,2.0,0.0,0.0,81.33,100.0,0.0,100.0,0.0,66.67,50.0,38.46,0.3613688667755642,0.1180067108383625,2.0,0.0,0.0,1.0,6.0,4.0,0.23556532,30.0,11.03448275862069,10.0,21.03448275862069,1.3793103448275863,0.3448275862068966,1.0344827586206895,0.3448275862068966,0.6896551724137931,0.6896551724137931,8.965517241379311,0.0,0.0,0.3448275862068966,2.413793103448276,0.0,0.3448275862068966,1.3793103448275863,0.6896551724137931,2.413793103448276,1.3793103448275863,1.7241379310344829,0.6896551724137931,0.0,0.0,81.33,100.0,0.0,100.0,0.0,66.67,50.0,38.46,0.1246099540605393,0.0406919692546077,0.6896551724137931,0.0,0.0,0.3448275862068966,2.0689655172413794,1.3793103448275863,0.0812294206896551,10.344827586206897,DM/CM,55,36,36,93,61,95,77,55,52,100,48,41,36,95,39,25,84,70,91,82,82,80,52,50,41,98,39,86,41,89,64,14,100,59,86,14,14,55,50,39,68,43,18,14,14,77,55,91,73,41,41,100,48,41,23,82,39,18,64,64,82,55,59,68,52,50,41,98,39,86,41,89,64,14,82,55,77,14,14,45,45,27,41,23,Premiership
Dundee,g7em7tpuicehjy3wmsbimsee,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,Alan Forrest,29.0,Attacker,Scotland,Striker,8.0,14.0,20.0,2.0,1.0,1.0,0.0,5.0,7.0,8.0,0.0,103.0,1.0,3.0,1.0,2.0,0.0,0.0,4.0,4.0,2.0,2.0,2.0,0.0,1.0,64.52,0.0,50.0,40.0,50.0,38.1,0.0,40.0,0.1276205963559414,0.3133633070682837,1.0,4.0,0.19445299,1.0,0.0,1.0,0.19583324,10.0,6.990291262135923,12.233009708737864,17.475728155339805,1.7475728155339807,0.8737864077669903,0.8737864077669903,0.0,4.368932038834951,6.116504854368932,6.990291262135923,0.0,0.8737864077669903,2.621359223300971,0.8737864077669903,1.7475728155339807,0.0,0.0,3.4951456310679614,3.4951456310679614,1.7475728155339807,1.7475728155339807,1.7475728155339807,0.0,0.8737864077669903,64.52,0.0,50.0,40.0,50.0,38.1,0.0,40.0,0.111513142446939,0.2738125984091799,0.8737864077669903,3.4951456310679614,0.1699103796116504,0.8737864077669903,0.0,0.8737864077669903,0.1711164233009708,8.737864077669903,ST,56,56,48,27,21,63,23,85,90,62,33,37,6,27,85,31,12,83,88,92,83,83,50,83,31,31,90,58,71,50,13,46,23,81,73,90,92,62,23,46,73,69,69,77,65,27,29,73,23,96,96,88,33,60,23,37,96,31,12,85,96,100,96,92,50,92,31,31,90,58,71,50,13,46,27,92,85,96,96,75,23,58,81,85,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,2mcmtd938ghenrhl2j6wt15ux,M. Merghem,Mehdi Merghem,29.0,Attacker,Algeria,Striker,17.0,22.0,37.0,3.0,1.0,2.0,2.0,4.0,4.0,5.0,0.0,90.0,0.0,4.0,1.0,2.0,5.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,82.22,62.5,28.57,50.0,0.0,45.45,66.67,0.0,0.1875006403172547,0.2569347265923822,1.0,6.0,0.14117121,2.0,2.0,4.0,0.2304867599999999,19.0,17.0,22.0,37.0,3.0,1.0,2.0,2.0,4.0,4.0,5.0,0.0,0.0,4.0,1.0,2.0,5.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,82.22,62.5,28.57,50.0,0.0,45.45,66.67,0.0,0.1875006403172547,0.2569347265923822,1.0,6.0,0.14117121,2.0,2.0,4.0,0.2304867599999999,19.0,RW,86,57,57,43,36,93,86,50,43,29,57,36,36,21,100,100,100,100,64,36,29,57,57,43,57,86,100,71,36,43,100,29,43,100,50,71,71,71,50,57,71,71,100,71,86,71,43,100,100,86,86,71,57,36,43,29,100,100,100,100,86,36,29,86,57,43,57,86,100,71,36,43,100,29,43,100,57,100,100,86,86,71,86,100,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,2mlp8fydf5qodhl88jhylnk2y,D. Tait,Dylan Tait,24.0,Midfielder,Scotland,Midfielder,82.0,78.0,159.0,4.0,1.0,3.0,1.0,3.0,4.0,24.0,0.0,270.0,1.0,5.0,8.0,1.0,13.0,2.0,4.0,2.0,5.0,10.0,1.0,0.0,0.0,79.5,43.33,33.33,33.33,25.0,55.81,50.0,76.92,0.2757555367156908,0.2723089081483219,2.0,5.0,0.10628917,2.0,19.0,20.0,0.44339288,65.0,27.33333333333333,26.0,53.0,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.3333333333333333,8.0,0.0,0.3333333333333333,1.6666666666666667,2.6666666666666665,0.3333333333333333,4.333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,3.333333333333333,0.3333333333333333,0.0,0.0,79.5,43.33,33.33,33.33,25.0,55.81,50.0,76.92,0.0919185122385636,0.0907696360494406,0.6666666666666666,1.6666666666666667,0.0354297233333333,0.6666666666666666,6.333333333333333,6.666666666666667,0.1477976266666666,21.666666666666668,DM/CM,100,100,100,93,61,95,77,73,84,95,48,86,95,100,84,100,57,89,52,91,100,45,52,50,27,59,84,30,82,59,64,82,82,86,86,82,82,73,100,100,100,91,82,77,77,70,48,80,66,52,61,84,48,82,68,86,77,95,41,80,41,73,91,27,52,50,27,59,84,30,82,59,64,82,68,68,68,73,68,64,91,100,77,50,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,2wvwvhtzwgg975e5b0xqphbmc,D. Bennie,Daniel Bennie,20.0,Attacker,Australia,Striker,5.0,23.0,28.0,4.0,2.0,2.0,1.0,3.0,3.0,11.0,0.0,125.0,0.0,10.0,2.0,0.0,2.0,5.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,73.68,100.0,0.0,66.67,0.0,44.0,50.0,100.0,0.3829421851437261,0.3682675451331,2.0,3.0,0.07739942,3.0,2.0,4.0,0.08686168,12.0,3.6,16.560000000000002,20.16,2.88,1.44,1.44,0.72,2.16,2.16,7.92,0.0,0.0,7.2,1.44,0.0,1.44,3.6,3.6,0.72,0.0,1.44,1.44,0.0,0.0,73.68,100.0,0.0,66.67,0.0,44.0,50.0,100.0,0.2757183733034828,0.265152632495832,1.44,2.16,0.0557275823999999,2.16,1.44,2.88,0.0625404096,8.64,ST,37,81,73,48,38,87,54,71,69,85,33,10,67,62,33,88,85,92,46,35,83,83,50,37,58,100,33,79,10,73,88,90,50,88,94,77,65,90,69,87,38,77,38,88,81,65,38,92,62,77,73,92,33,10,81,63,33,96,88,90,44,35,85,85,50,37,58,100,33,79,10,73,88,90,62,85,96,81,65,92,69,92,50,81,Premiership
