Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total ontarget attempt_Total,total big chances saved_Total,total goals_Total,total assists_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total ontarget attempt_p90,total big chances saved_p90,total goals_p90,total assists_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total ontarget attempt_TotalPR,total big chances saved_TotalPR,total goals_TotalPR,total assists_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total ontarget attempt_p90PR,total big chances saved_p90PR,total goals_p90PR,total assists_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Austria Lustenau,9ws0f9wf5r8mdigwo0xpzv06v,azzajp7eh833i06qu80r60zkk,D. Kacuri,Dion Kacuri,22,Midfielder,Switzerland,Midfielder,61.0,63.0,8.0,123.0,9.0,4.0,10.0,1.0,9.0,5.0,6.0,7.0,26.0,6.0,3.0,350.0,1.0,6.0,4.0,5.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,83.11,66.67,25.0,66.67,40.0,66.67,64.29,71.43,0.6846161165463034,0.3098734516629211,8.0,6.0,0.12319606,0.0,19.0,22.0,0.3555958599999999,66.0,15.685714285714283,16.2,2.0571428571428574,31.62857142857143,2.3142857142857145,1.0285714285714287,2.571428571428572,0.2571428571428572,2.3142857142857145,1.2857142857142858,1.542857142857143,1.8,6.685714285714286,1.542857142857143,0.7714285714285715,0.2571428571428572,1.542857142857143,1.0285714285714287,1.2857142857142858,0.2571428571428572,1.0285714285714287,0.0,0.2571428571428572,0.0,0.2571428571428572,0.2571428571428572,83.11,66.67,25.0,66.67,40.0,66.67,64.29,71.43,0.1760441442547637,0.0796817447133225,2.0571428571428574,1.542857142857143,0.0316789868571428,0.0,4.885714285714286,5.6571428571428575,0.0914389354285714,16.97142857142857,DM/CM,56,61,56,56,100,78,100,56,100,100,83,83,100,61,61,28,89,89,81,75,100,53,94,47,100,100,56,92,72,81,94,97,100,89,100,89,100,67,67,19,86,89,72,53,44,61,44,44,100,78,89,61,100,89,78,72,94,50,56,22,83,83,78,78,100,53,94,47,100,100,56,92,72,81,94,97,100,89,83,78,100,67,61,19,78,72,67,50,Austrian Bundesliga
Austria Lustenau,9ws0f9wf5r8mdigwo0xpzv06v,b6a0z8jjsky6q1rf0bt3eixw4,E. Chukwu,Emmanuel Chukwu,19,Defender,Nigeria,Defender,48.0,9.0,10.0,57.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,25.0,0.0,206.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.17,55.56,0.0,0.0,0.0,69.23,54.55,50.0,0.1093953331188748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0317379499999999,15.0,20.97087378640777,3.932038834951456,4.368932038834951,24.902912621359224,2.621359223300971,0.0,0.4368932038834952,0.4368932038834952,0.0,0.0,0.0,0.0,7.864077669902913,10.92233009708738,0.0,0.8737864077669903,0.8737864077669903,0.0,2.184466019417476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.17,55.56,0.0,0.0,0.0,69.23,54.55,50.0,0.0477940775762074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138660946601941,6.553398058252427,CB,19,10,74,14,69,26,43,55,38,40,31,29,86,90,5,55,74,36,93,48,38,45,48,48,52,52,5,57,48,36,38,90,55,48,38,31,38,29,29,31,12,10,14,14,14,10,76,5,62,26,43,57,38,40,31,29,100,100,5,62,81,36,100,48,38,45,48,48,52,52,5,57,48,36,38,90,55,48,43,31,38,29,29,31,12,10,14,14,Austrian Bundesliga
Austria Lustenau,9ws0f9wf5r8mdigwo0xpzv06v,dv0v95r1v2adxh0pr8j0il5re,N. Pertlwieser,Niklas Pertlwieser,22,Defender,Austria,Defender,55.0,19.0,10.0,74.0,10.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,21.0,26.0,2.0,360.0,5.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.81,33.33,0.0,100.0,0.0,61.76,55.56,55.56,0.5911674705180353,0.0852229876420856,0.0,1.0,0.01689528,0.0,2.0,4.0,0.1076969,45.0,13.75,4.75,2.5,18.5,2.5,0.25,0.75,0.75,0.0,0.25,0.25,0.25,5.25,6.5,0.5,1.25,0.25,0.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.81,33.33,0.0,100.0,0.0,61.76,55.56,55.56,0.1477918676295088,0.0213057469105214,0.0,0.25,0.00422382,0.0,0.5,1.0,0.026924225,11.25,LB/LCB,61,11,81,17,94,31,72,92,31,72,33,33,83,100,42,53,22,53,69,17,31,53,44,31,53,53,17,39,17,97,31,61,56,28,94,33,31,22,22,17,19,19,17,50,33,6,69,6,89,25,58,81,31,58,28,28,56,94,28,42,8,50,56,17,31,53,44,31,53,53,17,39,17,97,31,61,56,28,83,28,31,22,22,17,17,17,11,28,Austrian Bundesliga
Austria Lustenau,9ws0f9wf5r8mdigwo0xpzv06v,f0r39wpdtdj0tkjz6bmps0178,P. Benjamin,Precious Benjamin,19,Attacker,Nigeria,Striker,8.0,9.0,0.0,17.0,2.0,2.0,5.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,121.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,94.44,0.0,0.0,0.0,40.0,14.29,16.67,0.0,0.5548492682244914,0.121067451341549,2.0,0.0,0.0,0.0,1.0,0.0,0.0111396999999999,3.0,5.950413223140496,6.694214876033057,0.0,12.644628099173552,1.487603305785124,1.487603305785124,3.7190082644628095,2.2314049586776856,1.487603305785124,0.743801652892562,0.0,0.0,1.487603305785124,0.743801652892562,0.0,3.7190082644628095,0.0,0.0,0.0,0.0,1.487603305785124,0.0,0.0,0.0,0.0,0.0,94.44,0.0,0.0,0.0,40.0,14.29,16.67,0.0,0.4126978028116052,0.0900501704193339,1.487603305785124,0.0,0.0,0.0,0.743801652892562,0.0,0.0082857272727271,2.2314049586776856,ST,64,14,28,28,38,38,43,36,78,62,3,3,10,47,33,22,12,17,19,36,43,52,22,43,52,52,100,28,36,17,41,7,26,19,34,38,66,12,12,26,31,5,7,9,79,34,28,59,48,79,86,62,86,83,3,3,10,59,33,34,12,17,19,36,66,52,22,43,52,52,100,28,36,17,41,7,26,19,72,52,83,12,12,26,41,5,7,10,Austrian Bundesliga
SCR Altach,3lcvs7iiylixau81d0lruwsak,27tsn0x4k82ifef6onqjnsvoq,O. Diawara,Ousmane Diawara,26,Attacker,Mali,Striker,12.0,27.0,0.0,38.0,16.0,3.0,9.0,7.0,2.0,4.0,9.0,10.0,27.0,9.0,0.0,325.0,23.0,4.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,61.29,0.0,16.67,33.33,33.33,49.09,64.0,50.0,0.886032916443398,0.4092372466750313,2.0,4.0,0.1185648899999999,2.0,4.0,2.0,0.3632820999999999,12.0,3.323076923076923,7.476923076923077,0.0,10.523076923076925,4.430769230769231,0.8307692307692307,2.4923076923076923,1.9384615384615385,0.5538461538461539,1.1076923076923078,2.4923076923076923,2.769230769230769,7.476923076923077,2.4923076923076923,0.0,6.369230769230769,1.1076923076923078,0.8307692307692307,0.5538461538461539,0.2769230769230769,0.8307692307692307,0.0,0.2769230769230769,0.0,0.0,0.0,61.29,0.0,16.67,33.33,33.33,49.09,64.0,50.0,0.2453629614766332,0.1133272375407779,0.5538461538461539,1.1076923076923078,0.0328333541538461,0.5538461538461539,1.1076923076923078,0.5538461538461539,0.1006011969230769,3.323076923076923,ST,84,86,28,86,100,71,90,86,78,100,95,97,100,100,33,100,95,88,93,84,66,52,55,43,52,52,38,28,79,47,28,83,79,52,83,90,66,81,79,78,78,41,86,64,41,48,28,41,97,17,41,45,52,90,79,79,100,97,33,79,76,76,69,72,34,52,45,43,52,52,38,28,79,47,28,83,79,52,41,69,41,62,62,62,55,14,76,28,Austrian Bundesliga
SCR Altach,3lcvs7iiylixau81d0lruwsak,3sn7ntq8u22o4nb8tfrddtfit,M. Bähre,Mike-Steven Bähre,31,Midfielder,Germany,Midfielder,96.0,115.0,8.0,211.0,3.0,1.0,3.0,1.0,2.0,1.0,9.0,9.0,25.0,4.0,4.0,360.0,3.0,6.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,89.79,53.33,0.0,66.67,33.33,55.56,50.0,50.0,0.1862131851202984,0.0779470679873408,3.0,14.0,0.31908493,9.0,19.0,26.0,0.4832111299999998,122.0,24.0,28.75,2.0,52.75,0.75,0.25,0.75,0.25,0.5,0.25,2.25,2.25,6.25,1.0,1.0,0.75,1.5,1.5,1.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,89.79,53.33,0.0,66.67,33.33,55.56,50.0,50.0,0.0465532962800746,0.0194867669968352,0.75,3.5,0.0797712325,2.25,4.75,6.5,0.1208027824999999,30.5,DM/CM,89,100,56,100,56,39,58,56,61,53,94,92,94,50,78,53,89,100,81,33,81,53,44,47,50,50,100,56,33,81,81,72,58,44,28,39,89,100,100,100,86,94,94,100,83,94,31,94,39,36,50,47,53,42,83,83,78,28,61,44,78,94,72,33,69,53,44,47,50,50,100,56,33,81,81,72,58,44,22,33,72,94,94,94,72,89,89,94,Austrian Bundesliga
SCR Altach,3lcvs7iiylixau81d0lruwsak,5icjbr1z7vhvrtjdnc43blwx5,M. Raguž,Marko Raguz,28,Attacker,Austria,Striker,8.0,19.0,3.0,27.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,98.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.97,75.0,0.0,0.0,50.0,16.67,0.0,0.0,0.2132440326229525,0.0827446165731003,0.0,2.0,0.0592356599999999,1.0,4.0,5.0,0.1030876699999999,9.0,7.346938775510205,17.448979591836736,2.7551020408163267,24.795918367346943,0.0,0.9183673469387756,1.8367346938775515,1.8367346938775515,0.0,0.0,0.9183673469387756,0.9183673469387756,0.9183673469387756,0.0,0.0,2.7551020408163267,0.9183673469387756,0.0,0.0,0.0,0.9183673469387756,0.0,0.0,0.0,0.0,0.0,72.97,75.0,0.0,0.0,50.0,16.67,0.0,0.0,0.1958363564904666,0.0759899539957043,0.0,1.8367346938775515,0.0544000959183672,0.9183673469387756,3.673469387755103,4.591836734693878,0.0946723499999999,8.26530612244898,ST,64,62,88,67,12,14,12,22,16,24,14,10,3,19,33,9,40,17,19,36,21,52,22,43,52,52,62,97,36,17,62,10,12,19,10,21,17,53,59,59,78,83,52,50,90,83,100,86,12,31,28,34,16,24,28,21,3,19,33,14,62,17,19,36,41,52,22,43,52,52,62,97,36,17,62,10,12,19,24,45,17,83,79,76,90,93,72,79,Austrian Bundesliga
SCR Altach,3lcvs7iiylixau81d0lruwsak,66vb1gg0epj96hvdx1jz080ve,Y. Massombo,Yann Litawumba,26,Midfielder,France,Midfielder,7.0,35.0,2.0,41.0,1.0,3.0,2.0,1.0,1.0,0.0,5.0,7.0,10.0,0.0,0.0,179.0,6.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,61.19,28.57,25.0,80.0,50.0,62.5,50.0,100.0,0.2039445726230685,0.2296395238250549,1.0,9.0,0.24428192,5.0,6.0,9.0,0.38575995,18.0,3.519553072625698,17.59776536312849,1.005586592178771,20.614525139664803,0.5027932960893855,1.5083798882681565,1.005586592178771,0.5027932960893855,0.5027932960893855,0.0,2.5139664804469275,3.519553072625698,5.027932960893855,0.0,0.0,3.016759776536313,1.5083798882681565,2.011173184357542,1.005586592178771,0.5027932960893855,0.5027932960893855,0.0,0.5027932960893855,0.0,0.0,0.0,61.19,28.57,25.0,80.0,50.0,62.5,50.0,100.0,0.1025419638886936,0.1154612130963963,0.5027932960893855,4.5251396648044695,0.1228233117318435,2.5139664804469275,3.016759776536313,4.5251396648044695,0.1939575167597765,9.05027932960894,CM/AM,13,52,28,28,48,48,30,52,30,24,74,85,57,13,17,72,70,81,54,50,56,52,96,41,52,52,4,11,54,87,93,93,72,94,33,48,35,81,89,78,43,56,63,30,11,52,30,26,48,52,33,52,33,24,74,81,74,13,17,74,78,85,67,48,63,52,96,41,52,52,4,11,54,87,93,93,72,94,37,48,41,96,89,85,41,63,78,26,Austrian Bundesliga
SCR Altach,3lcvs7iiylixau81d0lruwsak,69lu5sbyjmj3efxcabkgx83ro,F. Milojević,Filip Milojevic,21,Midfielder,Austria,Midfielder,91.0,70.0,7.0,161.0,8.0,1.0,4.0,4.0,0.0,1.0,3.0,3.0,23.0,17.0,4.0,360.0,5.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.74,38.89,0.0,66.67,25.0,51.11,53.33,50.0,0.5596382458685747,0.0681937760432769,0.0,8.0,0.17600335,3.0,18.0,17.0,0.5458934599999998,101.0,22.75,17.5,1.75,40.25,2.0,0.25,1.0,1.0,0.0,0.25,0.75,0.75,5.75,4.25,1.0,1.25,0.75,0.5,1.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,84.74,38.89,0.0,66.67,25.0,51.11,53.33,50.0,0.1399095614671436,0.0170484440108192,0.0,2.0,0.0440008375,0.75,4.5,4.25,0.1364733649999999,25.25,RM/RCM,100,78,67,100,100,28,83,94,17,67,39,39,94,100,94,83,78,56,78,22,72,56,50,50,56,56,78,11,22,72,72,67,100,61,100,22,22,78,67,50,89,78,78,100,89,44,33,89,100,11,28,78,17,56,33,33,78,100,72,67,67,44,56,22,56,56,50,50,56,56,78,11,22,72,72,67,100,61,89,22,22,44,44,44,67,33,56,89,Austrian Bundesliga
SCR Altach,3lcvs7iiylixau81d0lruwsak,7c1iw9zotzvbd0569djoja0np,L. Jäger,Lukas Jäger,32,Midfielder,Austria,Midfielder,105.0,64.0,16.0,168.0,5.0,1.0,2.0,2.0,0.0,0.0,3.0,3.0,13.0,23.0,5.0,360.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.96,66.67,50.0,0.0,0.0,50.0,50.0,33.33,0.2839754852010749,0.1439022761327439,0.0,3.0,0.06769646,6.0,17.0,19.0,0.3516207899999999,87.0,26.25,16.0,4.0,42.0,1.25,0.25,0.5,0.5,0.0,0.0,0.75,0.75,3.25,5.75,1.25,1.0,0.5,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,87.96,66.67,50.0,0.0,0.0,50.0,50.0,33.33,0.0709938713002687,0.0359755690331859,0.0,0.75,0.016924115,1.5,4.25,4.75,0.0879051974999999,21.75,DM/CM,100,67,86,89,75,39,33,81,14,19,53,50,44,100,92,67,33,22,39,75,33,53,44,47,50,50,89,92,94,22,33,61,58,11,44,50,19,39,39,92,67,69,67,83,94,56,86,83,58,36,28,69,14,19,44,39,33,100,72,56,28,22,25,67,33,53,44,47,50,50,89,92,94,22,33,61,58,11,44,44,19,25,28,83,67,61,56,67,Austrian Bundesliga
SCR Altach,3lcvs7iiylixau81d0lruwsak,7yybbynkk0bhuhxhq8ukq40d1,P. Greil,Patrick Greil,29,Midfielder,Austria,Midfielder,34.0,81.0,6.0,103.0,5.0,9.0,12.0,10.0,2.0,0.0,4.0,5.0,16.0,0.0,0.0,315.0,15.0,2.0,3.0,3.0,12.0,6.0,0.0,2.0,0.0,0.0,0.0,80.47,54.55,36.36,75.0,50.0,53.33,71.43,50.0,1.4715547052111009,1.235257085728873,2.0,15.0,0.46148935,7.0,15.0,19.0,0.4945604699999999,50.0,9.714285714285714,23.142857142857142,1.7142857142857142,29.428571428571427,1.4285714285714286,2.571428571428572,3.4285714285714284,2.857142857142857,0.5714285714285714,0.0,1.1428571428571428,1.4285714285714286,4.571428571428571,0.0,0.0,4.285714285714286,0.5714285714285714,0.8571428571428571,0.8571428571428571,3.4285714285714284,1.7142857142857142,0.0,0.5714285714285714,0.0,0.0,0.0,80.47,54.55,36.36,75.0,50.0,53.33,71.43,50.0,0.4204442014888859,0.3529305959225351,0.5714285714285714,4.285714285714286,0.1318541,2.0,4.285714285714286,5.428571428571429,0.1413029914285714,14.285714285714286,CM/AM,65,85,72,81,96,96,100,100,50,24,59,65,89,13,17,93,44,72,81,100,100,52,100,41,52,52,48,48,81,81,93,70,96,41,100,96,67,98,100,91,85,91,81,74,37,67,52,59,85,81,93,96,41,24,41,52,70,13,17,89,22,59,52,100,100,52,100,41,52,52,48,48,81,81,93,70,96,41,96,96,48,89,93,72,63,81,52,52,Austrian Bundesliga
SCR Altach,3lcvs7iiylixau81d0lruwsak,8ulvxwuqi2bzxxarn6hyzk93o,N. Niehoff,Niklas Niehoff,22,Midfielder,Germany,Midfielder,33.0,68.0,5.0,95.0,0.0,7.0,5.0,4.0,1.0,3.0,12.0,14.0,17.0,4.0,1.0,338.0,15.0,0.0,9.0,7.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,81.2,55.56,50.0,75.0,20.0,56.67,0.0,87.5,0.4946704244924974,0.9028597110715816,2.0,20.0,0.4862077900000001,6.0,8.0,19.0,1.13302775,45.0,8.78698224852071,18.10650887573965,1.331360946745562,25.29585798816568,0.0,1.863905325443787,1.331360946745562,1.0650887573964498,0.2662721893491124,0.7988165680473372,3.195266272189349,3.727810650887574,4.526627218934912,1.0650887573964498,0.2662721893491124,3.994082840236687,0.0,2.396449704142012,1.863905325443787,1.5976331360946745,0.2662721893491124,0.0,0.0,0.5325443786982249,0.0,0.0,81.2,55.56,50.0,75.0,20.0,56.67,0.0,87.5,0.1317169769358721,0.2404064319421371,0.5325443786982249,5.325443786982248,0.1294636127218935,1.5976331360946745,2.1301775147929,5.059171597633136,0.3016937795857988,11.982248520710058,RM/RCM,56,67,44,67,17,94,100,94,50,100,100,100,72,67,44,100,22,100,100,100,72,56,50,100,56,56,44,56,78,94,56,78,22,100,89,100,72,100,100,89,50,89,89,67,22,56,22,33,17,89,89,89,33,100,100,100,67,50,33,100,22,100,100,78,78,56,50,100,56,56,44,56,78,94,56,78,22,100,78,78,72,100,89,78,44,67,100,44,Austrian Bundesliga
SCR Altach,3lcvs7iiylixau81d0lruwsak,9vlhyidb33kwct9n5rbhkz3kl,B. Zech,Benedikt Zech,35,Defender,Austria,Defender,119.0,89.0,11.0,207.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,22.0,8.0,360.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,92.83,64.71,100.0,100.0,0.0,58.33,60.0,33.33,0.0,0.1169419524613045,0.0,10.0,0.22442261,3.0,24.0,19.0,0.5471048500000001,154.0,29.75,22.25,2.75,51.75,1.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,3.5,5.5,2.0,0.25,0.0,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,92.83,64.71,100.0,100.0,0.0,58.33,60.0,33.33,0.0,0.0292354881153261,0.0,2.5,0.0561056525,0.75,6.0,4.75,0.1367762125,38.5,CB,81,95,83,100,69,90,12,19,38,40,88,86,62,76,98,31,21,95,38,98,38,45,48,48,52,52,76,76,100,88,38,33,71,24,12,81,38,100,100,100,100,100,100,100,43,71,38,62,38,79,12,19,38,40,71,67,31,57,83,19,21,86,29,95,38,45,48,48,52,52,76,76,100,88,38,33,71,24,12,81,38,90,95,95,81,81,90,76,Austrian Bundesliga
SCR Altach,3lcvs7iiylixau81d0lruwsak,bs1fjanu1asyroais9euib9wp,V. Demaku,Vesel Demaku,26,Midfielder,Kosovo,Midfielder,64.0,84.0,8.0,148.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,17.0,2.0,4.0,342.0,4.0,6.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,89.7,61.54,0.0,0.0,33.33,54.84,0.0,81.82,0.3744805187209316,0.0,1.0,10.0,0.22906741,5.0,16.0,16.0,0.4062286199999999,73.0,16.842105263157894,22.105263157894736,2.1052631578947367,38.94736842105263,0.0,0.0,0.7894736842105263,0.5263157894736842,0.2631578947368421,0.2631578947368421,0.5263157894736842,0.5263157894736842,4.473684210526316,0.5263157894736842,1.0526315789473684,1.0526315789473684,1.5789473684210529,0.0,2.368421052631579,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,89.7,61.54,0.0,0.0,33.33,54.84,0.0,81.82,0.0985475049265609,0.0,0.2631578947368421,2.631578947368421,0.060280897368421,1.3157894736842106,4.2105263157894735,4.2105263157894735,0.1069022684210526,19.21052631578948,DM/CM,61,89,56,83,8,17,58,81,36,53,33,31,69,17,78,67,89,22,100,33,81,53,44,47,50,50,94,78,33,22,81,67,11,94,67,17,50,92,94,83,58,61,83,72,56,83,56,72,8,17,61,83,33,56,33,28,50,6,67,61,89,22,94,33,83,53,44,47,50,50,94,78,33,22,81,67,11,94,56,17,50,89,83,72,61,50,78,61,Austrian Bundesliga
SCR Altach,3lcvs7iiylixau81d0lruwsak,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,Srdjan Hrstic,23,Attacker,Serbia,Striker,5.0,14.0,0.0,19.0,6.0,2.0,4.0,4.0,0.0,2.0,4.0,4.0,7.0,1.0,0.0,126.0,11.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,44.19,0.0,0.0,0.0,50.0,33.33,60.0,0.0,0.5903493078841097,0.2192921515474298,0.0,1.0,0.02855202,0.0,2.0,2.0,0.0508579299999999,8.0,3.571428571428572,10.0,0.0,13.571428571428571,4.285714285714286,1.4285714285714286,2.857142857142857,2.857142857142857,0.0,1.4285714285714286,2.857142857142857,2.857142857142857,5.0,0.7142857142857143,0.0,7.857142857142858,0.7142857142857143,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.7142857142857143,0.0,0.0,44.19,0.0,0.0,0.0,50.0,33.33,60.0,0.0,0.4216780770600783,0.156637251105307,0.0,0.7142857142857143,0.0203943,0.0,1.4285714285714286,1.4285714285714286,0.0363270928571427,5.714285714285714,ST,28,40,28,36,78,38,34,50,16,86,78,76,50,47,33,55,40,17,19,36,43,52,22,91,52,52,3,28,36,17,62,29,72,19,41,62,17,33,33,26,53,41,31,41,48,62,28,72,93,76,55,79,16,100,83,83,74,55,33,93,45,17,19,36,62,52,22,97,52,52,3,28,36,17,62,29,72,19,76,83,17,41,41,26,69,48,41,62,Austrian Bundesliga
SCR Altach,3lcvs7iiylixau81d0lruwsak,znji80ok2dk0ohqb6m2ckvvu,B. Böckle,Benjamin Böckle,24,Defender,Austria,Defender,34.0,59.0,7.0,89.0,6.0,4.0,0.0,0.0,0.0,0.0,6.0,6.0,25.0,13.0,3.0,352.0,5.0,2.0,4.0,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,71.2,36.84,28.57,66.67,0.0,67.57,75.0,61.54,0.0,0.4491725322338215,0.0,10.0,0.31330467,7.0,4.0,7.0,0.79949108,40.0,8.693181818181818,15.085227272727272,1.7897727272727273,22.75568181818182,1.5340909090909092,1.0227272727272727,0.0,0.0,0.0,0.0,1.5340909090909092,1.5340909090909092,6.392045454545455,3.3238636363636367,0.7670454545454546,1.278409090909091,0.5113636363636364,1.0227272727272727,2.0454545454545454,1.0227272727272727,0.0,0.0,0.0,0.2556818181818182,0.0,0.0,71.2,36.84,28.57,66.67,0.0,67.57,75.0,61.54,0.0,0.1148452497188748,0.0,2.556818181818182,0.0801063076704545,1.7897727272727273,1.0227272727272727,1.7897727272727273,0.2044153329545454,10.227272727272728,LB/LCB,28,78,67,39,64,69,11,17,31,28,89,89,100,58,64,53,56,89,89,83,31,53,44,78,53,53,22,56,61,78,31,89,92,39,11,72,31,94,89,89,31,42,89,31,11,61,56,11,50,61,11,17,31,28,83,83,78,44,50,50,39,83,83,72,31,53,44,61,53,53,22,56,61,78,31,89,92,39,11,61,31,78,89,83,22,33,72,22,Austrian Bundesliga
