Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total interception_Total,total big chances saved_Total,total assists_Total,total goals_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total interception_p90,total big chances saved_p90,total assists_p90,total goals_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total assists_TotalPR,total goals_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total interception_p90PR,total big chances saved_p90PR,total assists_p90PR,total goals_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Thun,6u0uaryouca843tojxzgwulr2,16u4dl7t5ck2yjy1bgo4d2bpx,J. Bamert,Jan Bamert,28,Defender,Switzerland,Defender,84.0,0.0,42.0,10.0,126.0,3.0,1.0,3.0,3.0,0.0,1.0,2.0,2.0,16.0,14.0,270.0,0.0,5.0,6.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,86.3,50.0,0.0,100.0,0.0,50.0,21.43,40.0,0.3444892003435544,0.0,0.0,2.0,0.04336653,2.0,8.0,8.0,0.20451375,77.0,28.0,0.0,14.0,3.333333333333333,42.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,5.333333333333333,4.666666666666667,0.0,1.6666666666666667,2.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,86.3,50.0,0.0,100.0,0.0,50.0,21.43,40.0,0.1148297334478514,0.0,0.0,0.6666666666666666,0.01445551,0.6666666666666666,2.6666666666666665,2.6666666666666665,0.06817125,25.666666666666668,CB,68,43,64,79,64,18,75,86,91,43,93,82,82,59,55,39,82,95,88,32,43,95,48,45,52,52,54,73,43,89,39,14,4,21,89,34,45,73,71,88,70,68,71,75,54,43,48,79,54,11,70,82,89,43,89,82,82,39,41,39,80,86,89,29,30,93,48,45,52,52,54,73,43,89,39,14,4,21,89,34,45,70,71,88,48,57,64,75,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,2e5japetk410a5spw9pccg6sq,L. Stewart,Layton Stewart,23,Attacker,England,Striker,6.0,0.0,11.0,0.0,17.0,2.0,1.0,6.0,5.0,1.0,1.0,8.0,8.0,14.0,1.0,244.0,2.0,10.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,58.62,0.0,0.0,75.0,33.33,53.85,25.0,25.0,0.4980109968696801,0.0485565368138995,2.0,1.0,0.04647721,0.0,1.0,0.0,0.0068011,1.0,2.2131147540983607,0.0,4.057377049180328,0.0,6.270491803278688,0.7377049180327868,0.3688524590163934,2.2131147540983607,1.8442622950819672,0.3688524590163934,0.3688524590163934,2.950819672131148,2.950819672131148,5.163934426229508,0.3688524590163934,0.7377049180327868,3.6885245901639343,0.7377049180327868,2.2131147540983607,0.3688524590163934,0.3688524590163934,0.0,0.0,0.3688524590163934,0.0,0.0,58.62,0.0,0.0,75.0,33.33,53.85,25.0,25.0,0.1836925808125869,0.0179101980051268,0.7377049180327868,0.3688524590163934,0.0171432331967213,0.0,0.3688524590163934,0.0,0.0025086024590163,0.3688524590163934,ST,39,37,19,24,26,35,19,63,61,50,40,89,84,71,50,58,44,39,90,53,77,52,31,60,52,52,16,24,37,92,48,90,29,39,45,19,71,26,39,23,35,10,6,3,26,37,3,24,3,23,16,19,29,42,26,71,65,55,42,39,16,26,87,48,74,52,31,45,52,52,16,24,37,92,48,90,29,39,16,19,55,19,32,23,32,10,3,3,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,539es15hqaq9gnqng4dmdoums,N. Zoukit,Nassim Zoukit,25,Midfielder,Switzerland,Midfielder,45.0,0.0,30.0,4.0,75.0,4.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,10.0,2.0,122.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,79.79,40.0,0.0,50.0,0.0,62.5,66.67,100.0,0.1073080695352186,0.0,1.0,3.0,0.06393997,4.0,11.0,6.0,0.2144056199999999,41.0,33.19672131147541,0.0,22.131147540983605,2.950819672131148,55.32786885245901,2.950819672131148,0.0,1.4754098360655736,0.0,1.4754098360655736,0.7377049180327868,1.4754098360655736,1.4754098360655736,7.377049180327869,1.4754098360655736,0.0,0.0,1.4754098360655736,0.7377049180327868,2.2131147540983607,2.2131147540983607,0.0,0.0,0.0,0.0,0.0,79.79,40.0,0.0,50.0,0.0,62.5,66.67,100.0,0.079161690640735,0.0,0.7377049180327868,2.2131147540983607,0.0471688303278688,2.950819672131148,8.114754098360656,4.426229508196721,0.1581680803278687,30.24590163934426,DM/CM,57,35,39,48,48,87,11,57,28,74,74,63,59,52,22,39,17,37,59,67,59,52,41,46,50,52,35,28,35,59,39,76,83,91,43,13,67,48,43,85,63,37,57,48,100,35,74,61,78,100,11,83,28,100,91,74,70,91,65,39,17,57,78,96,87,52,41,46,50,52,35,28,35,59,39,76,83,91,70,13,87,65,70,96,91,61,70,74,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,64bhnk4lvwp5qrlr4qy9cgmj8,L. Dähler,Lucien Dähler,25,Defender,Switzerland,Defender,36.0,4.0,32.0,6.0,64.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,10.0,270.0,0.0,1.0,4.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,80.0,54.55,30.77,0.0,0.0,40.0,0.0,50.0,0.142583768420445,0.236331437570095,0.0,3.0,0.08224292,1.0,5.0,7.0,0.4410585299999999,31.0,12.0,1.3333333333333333,10.666666666666666,2.0,21.33333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,3.333333333333333,0.0,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,80.0,54.55,30.77,0.0,0.0,40.0,0.0,50.0,0.047527922806815,0.0787771458566983,0.0,1.0,0.0274143066666666,0.3333333333333333,1.6666666666666667,2.333333333333333,0.1470195099999999,10.333333333333334,RB/RCB,44,91,50,47,44,12,53,38,50,34,41,41,41,16,69,28,6,78,22,12,53,44,84,47,53,53,56,100,75,22,28,19,16,28,50,56,34,41,50,47,53,50,56,44,31,88,38,44,25,12,44,41,47,34,41,44,44,6,56,28,6,69,22,16,66,44,81,47,53,53,56,100,75,22,28,19,16,28,44,56,34,44,50,50,50,56,62,25,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,7t8si63b154j9a09mt3wy21hw,M. Gutbub,Marc Gutbub,23,Attacker,Switzerland,Striker,4.0,0.0,14.0,0.0,18.0,0.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,162.0,1.0,10.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,78.26,0.0,0.0,0.0,25.0,22.22,0.0,100.0,0.3429860357096884,0.2746299269932263,0.0,4.0,0.1051262599999999,0.0,0.0,1.0,0.03824137,6.0,2.2222222222222223,0.0,7.777777777777778,0.0,10.0,0.0,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.0,0.5555555555555556,0.0,0.0,2.2222222222222223,0.0,0.5555555555555556,5.555555555555555,1.1111111111111112,0.0,1.1111111111111112,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,78.26,0.0,0.0,0.0,25.0,22.22,0.0,100.0,0.1905477976164935,0.1525721816629035,0.0,2.2222222222222223,0.0584034777777777,0.0,0.0,0.5555555555555556,0.0212452055555555,3.333333333333333,ST,31,37,29,24,31,10,76,31,47,19,40,5,5,10,21,31,44,39,15,74,34,52,98,19,52,52,74,24,37,15,31,6,11,90,23,68,11,73,74,23,11,29,32,26,29,37,35,24,26,10,68,26,55,19,42,5,5,6,21,29,48,45,15,81,34,52,100,19,52,52,74,24,37,15,31,6,11,90,19,71,11,90,81,23,11,29,29,32,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,8yspuotb07c6ke2dz8u7r0bqi,A. Balaruban,Ashvin Balaruban,25,Defender,Switzerland,Defender,9.0,0.0,10.0,0.0,19.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,6.0,7.0,105.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,63.33,0.0,0.0,0.0,100.0,54.55,60.0,100.0,0.1396482137555887,0.0,0.0,3.0,0.05294479,1.0,3.0,3.0,0.12342577,8.0,7.7142857142857135,0.0,8.571428571428571,0.0,16.285714285714285,2.571428571428571,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,2.571428571428571,3.4285714285714284,5.142857142857142,6.0,0.8571428571428571,1.7142857142857142,1.7142857142857142,0.0,0.8571428571428571,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,63.33,0.0,0.0,0.0,100.0,54.55,60.0,100.0,0.1196984689333617,0.0,0.0,2.571428571428571,0.0453812485714285,0.8571428571428571,2.571428571428571,2.571428571428571,0.1057935171428571,6.857142857142857,LB/LCB,10,21,10,5,10,57,24,43,74,26,36,71,79,29,52,83,57,60,26,21,62,50,48,50,50,50,5,5,21,26,95,57,81,95,67,24,31,67,52,45,24,19,29,14,14,21,10,5,10,95,24,74,90,26,36,90,90,71,90,95,74,95,26,43,79,50,48,50,50,50,5,5,21,26,95,57,81,95,100,24,31,86,76,76,48,29,62,14,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,9idaop0my5t0o4vrme7ynofai,N. Maier,Nico Maier,26,Midfielder,Switzerland,Midfielder,8.0,5.0,34.0,2.0,37.0,0.0,6.0,4.0,2.0,2.0,2.0,4.0,5.0,5.0,1.0,142.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,82.22,50.0,45.45,75.0,25.0,50.0,0.0,100.0,0.3541493829265885,0.7265529938715249,1.0,1.0,0.0241224,2.0,2.0,3.0,0.290947,18.0,5.070422535211268,3.1690140845070425,21.549295774647888,1.267605633802817,23.450704225352112,0.0,3.802816901408451,2.535211267605634,1.267605633802817,1.267605633802817,1.267605633802817,2.535211267605634,3.1690140845070425,3.1690140845070425,0.6338028169014085,0.6338028169014085,1.9014084507042253,0.0,1.9014084507042253,1.267605633802817,0.6338028169014085,0.0,0.0,0.6338028169014085,0.0,0.0,82.22,50.0,45.45,75.0,25.0,50.0,0.0,100.0,0.2244608765027673,0.4604913341439243,0.6338028169014085,0.6338028169014085,0.0152888450704225,1.267605633802817,1.267605633802817,1.9014084507042253,0.1844030281690141,11.408450704225352,CM/AM,8,75,19,29,8,15,63,42,50,52,73,52,58,8,44,25,23,8,71,42,42,52,35,60,52,52,56,46,71,81,27,52,23,88,54,73,38,15,19,52,21,17,50,23,23,92,58,38,35,15,88,69,67,81,85,65,73,23,69,38,38,8,88,65,58,52,35,81,52,52,56,46,71,81,27,52,23,88,73,96,54,15,19,69,23,23,65,38,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,ag92lrchlo2z1opq3i1loneok,D. Derbaci,Dorian Derbaci,20,Midfielder,Switzerland,Midfielder,8.0,1.0,27.0,1.0,34.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,209.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,75.56,16.67,33.33,0.0,66.67,25.0,33.33,0.0,0.1720845204850003,0.0956783348378864,1.0,2.0,0.06064062,0.0,5.0,7.0,0.24319686,19.0,3.444976076555024,0.4306220095693779,11.626794258373204,0.4306220095693779,14.64114832535885,0.4306220095693779,0.4306220095693779,1.2918660287081338,0.0,1.2918660287081338,0.0,0.0,0.0,0.8612440191387559,0.4306220095693779,0.8612440191387559,1.7224880382775118,0.4306220095693779,0.0,0.0,0.8612440191387559,0.0,0.4306220095693779,0.0,0.0,0.0,75.56,16.67,33.33,0.0,66.67,25.0,33.33,0.0,0.0741033820270336,0.0412011968201424,0.4306220095693779,0.8612440191387559,0.026113185645933,0.0,2.15311004784689,3.014354066985646,0.1047259205741626,8.181818181818182,LM/LCM,38,50,25,50,25,75,25,75,38,88,50,25,25,25,38,75,50,25,25,25,88,62,100,50,62,62,25,50,50,25,100,38,75,25,75,25,75,50,50,25,38,50,50,50,25,50,25,50,25,75,25,75,38,100,50,25,25,25,25,75,50,25,25,25,100,62,100,50,62,62,25,50,50,25,100,38,75,25,75,25,75,50,50,25,50,50,50,25,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,aoik5g61oq5r3lbbe76f9iicq,N. Reichmuth,Nils Reichmuth,24,Midfielder,Chile,Midfielder,5.0,0.0,13.0,0.0,18.0,0.0,4.0,5.0,1.0,4.0,2.0,5.0,6.0,7.0,0.0,115.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94,0.0,0.0,40.0,0.0,36.84,0.0,66.67,0.2692404823950903,0.2052308145602222,4.0,1.0,0.01935132,2.0,1.0,4.0,0.0816165499999999,8.0,3.91304347826087,0.0,10.173913043478262,0.0,14.08695652173913,0.0,3.130434782608696,3.91304347826087,0.782608695652174,3.130434782608696,1.565217391304348,3.91304347826087,4.695652173913044,5.478260869565218,0.0,0.0,3.130434782608696,1.565217391304348,1.565217391304348,1.565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,52.94,0.0,0.0,40.0,0.0,36.84,0.0,66.67,0.2107099427439837,0.1606154200906087,3.130434782608696,0.782608695652174,0.0151445113043478,1.565217391304348,0.782608695652174,3.130434782608696,0.0638738217391303,6.260869565217392,CM/AM,4,17,4,4,4,15,42,63,29,92,73,65,67,21,13,12,33,37,48,42,15,52,35,21,52,52,4,4,17,54,12,19,23,38,35,31,92,15,15,52,15,25,19,12,4,17,8,4,4,15,81,96,50,100,100,88,88,65,13,12,62,62,73,77,15,52,35,21,52,52,4,4,17,54,12,19,23,38,69,46,100,19,15,85,15,54,19,15,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,Nicolas Bürgy,31,Defender,Switzerland,Defender,98.0,0.0,44.0,12.0,142.0,6.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,12.0,12.0,270.0,3.0,6.0,3.0,0.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,83.04,38.71,0.0,0.0,60.0,60.0,46.15,33.33,0.7256871209251955,0.0709583582824782,0.0,1.0,0.01685596,1.0,9.0,13.0,0.2217503299999999,83.0,32.666666666666664,0.0,14.666666666666666,4.0,47.333333333333336,2.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,1.0,0.0,0.3333333333333333,1.3333333333333333,1.0,0.0,0.6666666666666666,0.0,0.0,83.04,38.71,0.0,0.0,60.0,60.0,46.15,33.33,0.2418957069750651,0.0236527860941594,0.0,0.3333333333333333,0.0056186533333333,0.3333333333333333,3.0,4.333333333333333,0.0739167766666666,27.666666666666668,CB,75,43,71,86,75,50,75,96,98,43,43,23,23,39,39,100,93,62,34,20,64,100,48,100,52,52,32,29,43,34,89,48,16,14,100,71,45,57,52,73,80,89,79,82,75,43,64,88,79,27,70,98,100,43,43,23,23,18,29,100,93,43,34,21,45,100,48,100,52,52,32,29,43,34,89,48,16,14,100,68,45,55,54,66,66,89,71,79,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,b7fv7sx5c8moeoprdplev3koa,J. Roth,Justin Roth,25,Midfielder,Switzerland,Midfielder,30.0,0.0,29.0,2.0,59.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,148.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.73,40.0,0.0,0.0,0.0,23.08,20.0,0.0,0.0643968073725417,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.11208618,28.0,18.24324324324325,0.0,17.635135135135137,1.2162162162162162,35.87837837837838,0.6081081081081081,0.0,0.6081081081081081,0.0,0.6081081081081081,0.6081081081081081,0.6081081081081081,0.6081081081081081,1.8243243243243243,1.2162162162162162,0.0,1.2162162162162162,0.0,0.0,0.0,0.6081081081081081,0.0,0.0,0.0,0.0,0.0,79.73,40.0,0.0,0.0,0.0,23.08,20.0,0.0,0.0391602206995186,0.0,0.0,0.0,0.0,0.6081081081081081,2.4324324324324325,3.6486486486486487,0.0681605148648648,17.027027027027028,DM/CM,35,35,35,20,35,30,11,24,28,50,74,35,35,11,22,39,50,7,22,13,24,52,41,46,50,52,26,28,35,22,39,4,26,13,22,13,26,7,7,37,24,37,30,43,48,35,57,22,52,35,11,30,28,52,78,48,48,9,52,39,61,7,22,13,26,52,41,46,50,52,26,28,35,22,39,4,26,13,35,13,26,7,7,52,35,43,39,57,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,biyxl9czh4bwjwhc306btp5re,F. Saiz,Fabio Saiz,25,Midfielder,Switzerland,Midfielder,34.0,0.0,50.0,5.0,84.0,3.0,5.0,2.0,0.0,2.0,1.0,6.0,6.0,15.0,3.0,270.0,0.0,3.0,6.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,79.25,45.45,0.0,66.67,0.0,48.39,42.86,66.67,0.0954473800368262,0.3782889795659409,2.0,6.0,0.12057962,0.0,13.0,14.0,0.17788351,44.0,11.333333333333334,0.0,16.666666666666668,1.6666666666666667,28.0,1.0,1.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,2.0,2.0,5.0,1.0,0.0,1.0,2.0,1.3333333333333333,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,79.25,45.45,0.0,66.67,0.0,48.39,42.86,66.67,0.0318157933456087,0.1260963265219803,0.6666666666666666,2.0,0.0401932066666666,0.0,4.333333333333333,4.666666666666667,0.0592945033333333,14.666666666666666,DM/CM,39,35,61,57,57,78,91,57,28,74,74,93,93,85,50,39,67,80,87,54,87,52,41,46,50,52,22,43,35,70,39,48,48,52,39,91,93,80,74,13,72,72,52,61,22,35,43,48,35,74,83,37,28,57,61,87,83,63,28,39,57,70,83,43,78,52,41,46,50,52,22,43,35,70,39,48,48,52,22,83,78,61,52,13,57,65,30,39,Swiss Super League
Vaduz,9kxht4usspzkeyosl567vjrs2,1l9y46n47adq6puujt4pt072t,N. Hasler,Nicolas Hasler,35,Defender,Liechtenstein,Defender,63.0,2.0,52.0,11.0,113.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0,16.0,303.0,1.0,2.0,1.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,80.71,47.83,33.33,100.0,100.0,61.11,66.67,85.71,0.0819882227983349,0.3397044005283963,0.0,4.0,0.07713243,2.0,9.0,13.0,0.49609616,69.0,18.71287128712872,0.594059405940594,15.445544554455443,3.267326732673267,33.56435643564357,0.594059405940594,1.188118811881188,0.297029702970297,0.297029702970297,0.0,0.0,0.297029702970297,0.297029702970297,3.267326732673267,4.752475247524752,0.297029702970297,0.594059405940594,0.297029702970297,0.297029702970297,1.7821782178217822,1.4851485148514851,0.0,0.297029702970297,0.0,0.0,0.0,80.71,47.83,33.33,100.0,100.0,61.11,66.67,85.71,0.0243529374648519,0.1009022971866523,0.0,1.188118811881188,0.0229106227722772,0.594059405940594,2.6732673267326734,3.861386138613861,0.1473552950495049,20.495049504950494,RB/RCB,75,66,81,97,75,47,84,38,50,34,41,41,41,41,88,69,31,25,50,84,53,44,84,47,53,53,62,88,88,97,94,62,75,75,38,69,34,59,44,59,75,72,62,88,81,62,62,94,88,44,81,31,38,34,41,38,38,19,88,69,19,19,50,62,31,44,75,47,53,53,62,88,88,97,94,62,75,75,31,69,34,50,44,62,69,69,69,94,Swiss Super League
Vaduz,9kxht4usspzkeyosl567vjrs2,2pn8sdsirddumo2usvzf9kglw,L. Dalipi,Lutfi Dalipi,20,Midfielder,Switzerland,Midfielder,33.0,4.0,74.0,5.0,103.0,0.0,10.0,4.0,1.0,3.0,1.0,24.0,25.0,16.0,2.0,359.0,2.0,8.0,5.0,7.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,85.83,71.43,57.14,29.17,50.0,34.78,0.0,100.0,0.2336416552663035,1.1538196097758353,3.0,12.0,0.3713587899999999,6.0,9.0,7.0,1.09120227,57.0,8.272980501392757,1.0027855153203342,18.551532033426184,1.2534818941504178,25.821727019498606,0.0,2.5069637883008355,1.0027855153203342,0.2506963788300835,0.7520891364902507,0.2506963788300835,6.016713091922005,6.267409470752089,4.011142061281337,0.5013927576601671,0.5013927576601671,2.0055710306406684,1.2534818941504178,1.7548746518105849,1.0027855153203342,1.0027855153203342,0.0,0.5013927576601671,0.2506963788300835,0.0,0.0,85.83,71.43,57.14,29.17,50.0,34.78,0.0,100.0,0.058573116919129,0.289258397993942,0.7520891364902507,3.0083565459610027,0.0930983038997214,1.504178272980501,2.256267409470752,1.7548746518105849,0.2735604576601671,14.289693593314762,CM/AM,73,63,90,65,81,15,92,42,29,75,46,100,100,73,69,54,63,65,90,85,94,52,96,60,52,52,77,85,92,38,65,15,23,88,27,92,79,98,100,96,73,44,100,85,42,58,42,35,46,15,69,23,23,50,31,96,92,38,62,27,42,54,77,54,81,52,92,42,52,52,77,85,92,38,65,15,23,88,15,73,65,92,88,81,46,19,92,62,Swiss Super League
Vaduz,9kxht4usspzkeyosl567vjrs2,30k2c1p6o00dtdqsw9ahv7giy,L. Berisha,Liridon Berisha,28,Defender,Switzerland,Defender,131.0,0.0,50.0,13.0,181.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,42.0,360.0,0.0,1.0,5.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,79.39,40.62,0.0,0.0,0.0,58.33,62.96,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,0.0,12.5,3.25,45.25,4.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,7.0,10.5,0.0,0.25,1.25,0.0,0.75,2.5,0.0,0.0,0.0,0.0,0.0,79.39,40.62,0.0,0.0,0.0,58.33,62.96,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,96,43,79,91,89,98,32,16,16,43,43,59,59,95,100,39,27,86,34,52,96,46,48,45,52,52,25,36,43,34,39,36,45,18,20,34,45,25,25,32,14,14,14,14,79,43,29,73,64,86,32,16,16,43,43,48,48,75,89,39,14,64,34,36,89,46,48,45,52,52,25,36,43,34,39,36,45,18,20,34,45,25,25,32,14,14,14,14,Swiss Super League
Vaduz,9kxht4usspzkeyosl567vjrs2,ahz5nhls0d0jo21muuvnbkmj8,M. Cocic,Milos Cocic,23,Midfielder,Germany,Midfielder,14.0,0.0,12.0,0.0,26.0,1.0,0.0,5.0,3.0,2.0,1.0,1.0,1.0,6.0,4.0,137.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,70.27,0.0,0.0,0.0,40.0,50.0,25.0,0.0,0.5235586535489138,0.0,2.0,2.0,0.04797389,2.0,2.0,2.0,0.0821413899999999,11.0,9.197080291970805,0.0,7.883211678832117,0.0,17.08029197080292,0.6569343065693432,0.0,3.2846715328467155,1.9708029197080288,1.3138686131386863,0.6569343065693432,0.6569343065693432,0.6569343065693432,3.9416058394160585,2.6277372262773726,1.3138686131386863,3.9416058394160585,0.0,0.0,0.0,0.0,0.0,0.0,1.3138686131386863,0.0,0.0,70.27,0.0,0.0,0.0,40.0,50.0,25.0,0.0,0.3439436410175346,0.0,1.3138686131386863,1.3138686131386863,0.0315156941605839,1.3138686131386863,1.3138686131386863,1.3138686131386863,0.0539614970802919,7.226277372262774,DM/CM,9,35,4,4,9,30,11,96,98,74,74,35,35,20,76,96,98,7,22,13,11,52,41,100,50,52,4,4,35,22,87,54,30,13,96,13,93,28,22,61,7,11,13,4,13,35,4,4,4,39,11,100,100,96,83,52,52,52,96,96,100,7,22,13,11,52,41,100,50,52,4,4,35,22,87,54,30,13,100,13,100,48,48,65,9,13,26,4,Swiss Super League
