Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total duels won_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total aerial won_Total,total effective clearance_Total,total interception_Total,total big chances saved_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total ontarget attempt_Total,total won contest_Total,total assists_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total duels won_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total aerial won_p90,total effective clearance_p90,total interception_p90,total big chances saved_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total ontarget attempt_p90,total won contest_p90,total assists_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total duels won_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total aerial won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total won contest_TotalPR,total assists_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total duels won_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total aerial won_p90PR,total effective clearance_p90PR,total interception_p90PR,total big chances saved_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total won contest_p90PR,total assists_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
AGF,5rz9enoyknpg8ji78za5b82p0,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,Sebastian Jørgensen,26,Midfielder,Denmark,Midfielder,29.0,4.0,77.0,6.0,102.0,12.0,9.0,4.0,5.0,5.0,9.0,241.0,20.0,4.0,0.0,0.0,2.0,2.0,0.0,9.0,9.0,0.0,2.0,4.0,1.0,0.0,0.0,83.61,50.0,36.36,44.44,22.22,56.25,0.0,0.0,0.6393946397282257,1.136195716141002,4.0,7.0,0.25186816,1.0,15.0,16.0,0.6722336100000001,52.0,10.8298755186722,1.4937759336099583,28.755186721991706,2.240663900414938,38.09128630705394,4.481327800829876,3.3609958506224067,1.4937759336099583,1.867219917012448,1.867219917012448,3.3609958506224067,7.468879668049793,1.4937759336099583,0.0,0.0,0.7468879668049793,0.7468879668049793,0.0,3.3609958506224067,3.3609958506224067,0.0,0.7468879668049793,1.4937759336099583,0.3734439834024896,0.0,0.0,83.61,50.0,36.36,44.44,22.22,56.25,0.0,0.0,0.2387780812263084,0.4243054541605401,1.4937759336099583,2.6141078838174274,0.0940586489626556,0.3734439834024896,5.601659751037345,5.975103734439834,0.2510415970954358,19.419087136929463,RM/RCM,62,62,50,50,50,94,62,69,81,94,19,100,56,12,25,25,62,56,50,50,44,50,62,81,56,56,88,56,62,62,50,56,25,12,62,88,69,38,38,12,88,69,50,62,62,75,88,75,75,100,88,100,75,100,25,88,38,12,25,38,88,56,50,50,44,62,62,88,56,56,88,56,62,62,50,56,25,12,75,100,62,38,50,12,100,88,62,100,Danish Superliga
AGF,5rz9enoyknpg8ji78za5b82p0,3gemcjqban843su9c9y5l2sk4,J. Andersen,Jacob Andersen,22,Defender,Denmark,Defender,74.0,0.0,57.0,3.0,131.0,1.0,2.0,1.0,1.0,0.0,8.0,206.0,5.0,1.0,3.0,1.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.34,37.5,0.0,0.0,0.0,38.1,16.67,50.0,0.2030584425346907,0.0399509248372731,1.0,5.0,0.15180139,5.0,13.0,16.0,0.2645369099999999,58.0,32.33009708737864,0.0,24.902912621359224,1.3106796116504855,57.23300970873787,0.4368932038834952,0.8737864077669903,0.4368932038834952,0.4368932038834952,0.0,3.4951456310679614,2.184466019417476,0.4368932038834952,1.3106796116504855,0.4368932038834952,2.184466019417476,1.3106796116504855,0.0,0.4368932038834952,0.4368932038834952,0.0,0.0,0.0,0.0,0.0,0.0,90.34,37.5,0.0,0.0,0.0,38.1,16.67,50.0,0.0887148535345736,0.0174542875502649,0.4368932038834952,2.184466019417476,0.0663209956310679,2.184466019417476,5.6796116504854375,6.990291262135923,0.1155743781553397,25.33980582524272,CB,38,38,43,22,35,46,53,38,81,37,24,53,22,49,12,18,46,46,56,56,41,31,28,46,51,51,71,32,38,28,31,12,7,38,50,35,88,62,76,100,62,68,32,38,53,38,71,29,62,65,71,44,88,37,29,59,35,82,15,18,59,46,74,74,41,31,28,46,51,51,71,32,38,28,31,12,7,38,68,41,94,85,88,100,76,94,65,41,Danish Superliga
AGF,5rz9enoyknpg8ji78za5b82p0,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,Tobias Bech,24,Attacker,Denmark,Striker,10.0,0.0,36.0,5.0,46.0,3.0,4.0,1.0,3.0,2.0,6.0,263.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,80.7,71.43,0.0,100.0,0.0,37.5,0.0,0.0,0.3026760405377061,0.2655989344426293,2.0,1.0,0.01870347,2.0,8.0,7.0,0.28723861,28.0,3.422053231939164,0.0,12.31939163498099,1.711026615969582,15.741444866920151,1.0266159695817492,1.3688212927756656,0.3422053231939164,1.0266159695817492,0.6844106463878328,2.0532319391634983,3.0798479087452475,1.711026615969582,0.0,0.0,0.0,0.0,0.0,0.3422053231939164,0.6844106463878328,0.0,0.0,0.3422053231939164,0.0,0.0,0.0,80.7,71.43,0.0,100.0,0.0,37.5,0.0,0.0,0.1035773522752606,0.0908893692008997,0.6844106463878328,0.3422053231939164,0.0064004269961977,0.6844106463878328,2.737642585551331,2.3954372623574147,0.0982945813688213,9.58174904942966,ST,61,43,86,100,79,62,46,16,89,84,16,55,89,20,11,11,32,52,18,29,23,16,30,43,48,50,86,75,43,93,16,36,11,20,32,64,73,18,14,73,96,88,82,98,32,43,86,100,79,57,32,14,89,79,4,29,82,20,11,11,32,52,11,25,23,16,25,43,48,50,86,75,43,93,16,36,11,20,18,64,68,11,11,71,96,86,82,93,Danish Superliga
AGF,5rz9enoyknpg8ji78za5b82p0,45k3dwlmmi6e4dab34n6ivb9x,J. Jønsson,Jens Jønsson,33,Midfielder,Denmark,Midfielder,21.0,0.0,17.0,1.0,38.0,1.0,2.0,1.0,1.0,0.0,5.0,119.0,1.0,2.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,76.0,20.0,0.0,0.0,100.0,45.45,33.33,100.0,0.1315748453347563,0.059615460526234,0.0,0.0,0.0,0.0,4.0,2.0,0.0458082499999999,20.0,15.882352941176473,0.0,12.857142857142858,0.7563025210084033,28.73949579831933,0.7563025210084033,1.512605042016807,0.7563025210084033,0.7563025210084033,0.0,3.7815126050420167,0.7563025210084033,1.512605042016807,1.512605042016807,0.7563025210084033,6.050420168067227,3.7815126050420167,0.0,0.0,0.0,0.7563025210084033,1.512605042016807,0.0,0.0,0.0,0.0,76.0,20.0,0.0,0.0,100.0,45.45,33.33,100.0,0.0995103872279669,0.0450873230870677,0.0,0.0,0.0,0.0,3.0252100840336134,1.512605042016807,0.0346448949579831,15.126050420168069,DM/CM,10,37,10,12,10,27,52,68,43,27,8,25,35,25,35,75,63,48,12,10,90,87,23,38,52,52,23,12,37,23,95,33,48,97,50,33,27,5,5,13,20,10,7,13,33,37,30,27,30,40,73,87,70,27,27,47,63,67,53,100,100,48,12,10,97,100,23,38,52,52,23,12,37,23,95,33,48,97,77,47,27,5,5,13,50,17,13,40,Danish Superliga
AGF,5rz9enoyknpg8ji78za5b82p0,4vmgmzg2004twoc39sk7zkzqh,G. Links,Gift Links,27,Midfielder,South Africa,Midfielder,51.0,5.0,100.0,6.0,146.0,6.0,8.0,4.0,4.0,3.0,39.0,268.0,17.0,12.0,5.0,0.0,0.0,4.0,0.0,17.0,18.0,0.0,3.0,15.0,0.0,0.0,0.0,83.91,46.15,13.51,88.24,37.5,81.25,0.0,41.67,0.539590413959523,0.6074246450892702,5.0,29.0,0.93815603,9.0,5.0,12.0,0.85273423,45.0,17.12686567164179,1.67910447761194,33.582089552238806,2.014925373134328,49.02985074626866,2.014925373134328,2.686567164179104,1.343283582089552,1.343283582089552,1.007462686567164,13.097014925373134,5.708955223880597,4.029850746268656,1.67910447761194,0.0,0.0,1.343283582089552,0.0,5.708955223880597,6.044776119402985,0.0,1.007462686567164,5.037313432835821,0.0,0.0,0.0,83.91,46.15,13.51,88.24,37.5,81.25,0.0,41.67,0.1812057360311831,0.2039858882762474,1.67910447761194,9.738805970149253,0.3150523981343283,3.0223880597014925,1.67910447761194,4.029850746268656,0.286365972761194,15.111940298507465,RM/RCM,88,75,75,50,88,50,50,69,62,56,75,75,88,62,25,12,100,56,75,75,44,81,88,38,56,56,100,38,38,100,88,100,25,25,38,62,88,100,100,88,25,50,75,50,100,88,100,62,100,75,62,62,62,62,100,75,100,62,25,12,100,56,100,100,44,88,100,38,56,56,100,38,38,100,88,100,25,25,62,62,88,100,100,100,12,38,75,75,Danish Superliga
AGF,5rz9enoyknpg8ji78za5b82p0,61sojkdsmaz9hbwaskt4rws15,M. Anderson,Mikael Anderson,28,Midfielder,Iceland,Midfielder,11.0,1.0,25.0,0.0,35.0,2.0,8.0,5.0,3.0,5.0,15.0,223.0,12.0,6.0,2.0,2.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,71.43,0.0,8.33,50.0,0.0,40.54,25.0,66.67,0.7695921462112479,0.1161771780992731,2.0,5.0,0.11348461,5.0,3.0,5.0,0.1023977799999999,15.0,4.439461883408072,0.4035874439461883,10.089686098654708,0.0,14.125560538116591,0.8071748878923767,3.2286995515695067,2.0179372197309418,1.210762331838565,2.0179372197309418,6.053811659192825,4.84304932735426,2.42152466367713,0.8071748878923767,0.8071748878923767,1.6143497757847534,0.0,0.0,3.2286995515695067,3.2286995515695067,0.0,0.0,1.6143497757847534,0.0,0.0,0.0,71.43,0.0,8.33,50.0,0.0,40.54,25.0,66.67,0.3105977271704588,0.0468876503539667,0.8071748878923767,2.0179372197309418,0.04580096367713,2.0179372197309418,1.210762331838565,2.0179372197309418,0.041326458295964,6.053811659192825,CM/AM,9,46,9,7,9,15,63,78,72,93,43,63,67,26,37,59,11,52,72,72,28,13,74,35,50,52,13,7,35,48,13,26,22,57,78,9,59,33,26,67,7,9,4,7,9,52,9,7,9,22,87,83,74,100,74,74,83,43,52,74,11,52,83,78,28,13,87,35,50,52,13,7,35,48,13,26,22,57,78,17,65,43,35,74,9,13,4,4,Danish Superliga
AGF,5rz9enoyknpg8ji78za5b82p0,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,Frederik Tingager,33,Defender,Denmark,Defender,35.0,0.0,24.0,8.0,59.0,0.0,1.0,1.0,0.0,0.0,6.0,102.0,6.0,1.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.77,66.67,0.0,0.0,0.0,66.67,71.43,0.0,0.1382707665643593,0.0,0.0,1.0,0.01685596,0.0,8.0,8.0,0.2664951199999999,35.0,30.88235294117647,0.0,21.176470588235293,7.0588235294117645,52.05882352941177,0.0,0.8823529411764706,0.8823529411764706,0.0,0.0,5.294117647058823,5.294117647058823,0.8823529411764706,0.0,4.411764705882353,7.9411764705882355,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.77,66.67,0.0,0.0,0.0,66.67,71.43,0.0,0.1220036175567876,0.0,0.0,0.8823529411764706,0.0148729058823529,0.0,7.0588235294117645,7.0588235294117645,0.2351427529411764,30.88235294117647,CB,15,38,10,53,12,16,34,38,35,37,10,62,22,9,50,32,15,46,21,21,41,31,28,46,51,51,76,88,38,28,31,85,97,9,44,18,41,22,19,22,41,47,38,24,47,38,47,100,50,16,74,82,35,37,76,97,66,9,97,100,41,46,21,21,41,31,28,46,51,51,76,88,38,28,31,85,97,9,76,18,41,47,44,22,91,97,97,50,Danish Superliga
AGF,5rz9enoyknpg8ji78za5b82p0,76av5tb8cxhmr0yh3pbmk8npw,F. Emmery,Frederik Emmery,19,Attacker,Denmark,Striker,14.0,5.0,44.0,0.0,53.0,4.0,12.0,9.0,3.0,4.0,25.0,320.0,29.0,8.0,4.0,1.0,3.0,0.0,0.0,20.0,21.0,1.0,3.0,9.0,1.0,0.0,0.0,81.54,0.0,29.41,45.0,25.0,53.19,50.0,57.14,0.8154914348169429,0.4274248799722197,4.0,12.0,0.3850514,4.0,3.0,5.0,0.5145371700000001,15.0,3.9375,1.40625,12.375,0.0,14.90625,1.125,3.375,2.53125,0.84375,1.125,7.03125,8.15625,2.25,1.125,0.28125,0.84375,0.0,0.0,5.625,5.90625,0.28125,0.84375,2.53125,0.28125,0.0,0.0,81.54,0.0,29.41,45.0,25.0,53.19,50.0,57.14,0.2293569660422652,0.1202132474921867,1.125,3.375,0.10829570625,1.125,0.84375,1.40625,0.1447135790625,4.21875,LW,43,100,43,14,43,36,71,64,71,50,100,71,100,93,50,79,29,57,57,57,64,64,64,79,57,57,100,14,71,71,64,100,93,50,29,43,64,86,86,79,29,36,57,21,43,86,29,14,29,29,86,71,71,43,100,86,86,100,43,86,29,57,71,86,71,71,86,71,57,57,100,14,71,71,64,100,93,50,43,43,43,86,86,86,43,43,71,14,Danish Superliga
AGF,5rz9enoyknpg8ji78za5b82p0,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,Kristian Arnstad,22,Midfielder,Norway,Midfielder,48.0,1.0,91.0,1.0,138.0,5.0,6.0,4.0,2.0,3.0,13.0,296.0,9.0,5.0,3.0,1.0,5.0,5.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,83.13,14.29,33.33,50.0,50.0,41.94,33.33,50.0,0.2441273991338091,0.4205626513040866,3.0,9.0,0.4452104,3.0,16.0,24.0,0.3848890899999998,82.0,14.594594594594597,0.304054054054054,27.66891891891892,0.304054054054054,41.95945945945946,1.5202702702702704,1.8243243243243243,1.2162162162162162,0.6081081081081081,0.9121621621621622,3.952702702702703,2.7364864864864864,1.5202702702702704,0.9121621621621622,0.304054054054054,1.5202702702702704,1.5202702702702704,0.0,0.6081081081081081,0.9121621621621622,0.6081081081081081,0.9121621621621622,0.304054054054054,0.0,0.0,0.0,83.13,14.29,33.33,50.0,50.0,41.94,33.33,50.0,0.0742279254123068,0.127873779112729,0.9121621621621622,2.7364864864864864,0.135368027027027,0.9121621621621622,4.864864864864865,7.297297297297297,0.1170270881756756,24.932432432432435,CM/AM,61,46,63,17,59,43,46,63,46,63,33,30,59,48,17,72,89,52,15,26,91,74,24,35,50,52,65,13,76,48,91,30,37,30,17,43,76,61,78,39,61,83,35,67,70,43,70,22,65,43,52,65,48,70,35,43,52,52,17,70,87,52,9,17,96,83,17,35,50,52,65,13,76,48,91,30,37,30,17,39,74,57,96,43,70,87,30,74,Danish Superliga
AGF,5rz9enoyknpg8ji78za5b82p0,7m68sk6x5j4izvmi83h2e6kbu,M. Knudsen,Magnus Knudsen,25,Midfielder,Norway,Midfielder,42.0,1.0,69.0,6.0,110.0,2.0,1.0,1.0,0.0,1.0,22.0,222.0,3.0,6.0,8.0,1.0,6.0,3.0,0.0,4.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,85.27,60.0,100.0,50.0,0.0,56.41,12.5,61.54,0.1705520097770731,0.2118110417005329,0.0,1.0,0.0241224,2.0,9.0,14.0,0.4678475299999999,59.0,17.027027027027025,0.4054054054054054,27.97297297297297,2.4324324324324325,44.59459459459459,0.8108108108108107,0.4054054054054054,0.4054054054054054,0.0,0.4054054054054054,8.91891891891892,1.2162162162162162,2.4324324324324325,3.243243243243243,0.4054054054054054,2.4324324324324325,1.2162162162162162,0.0,1.6216216216216215,2.0270270270270268,0.0,0.0,0.8108108108108107,0.4054054054054054,0.0,0.0,85.27,60.0,100.0,50.0,0.0,56.41,12.5,61.54,0.0691427066663809,0.0858693412299457,0.0,0.4054054054054054,0.0097793513513513,0.8108108108108107,3.6486486486486487,5.675675675675675,0.1896679175675675,23.91891891891892,DM/CM,28,78,77,67,53,47,27,68,15,67,75,60,78,97,35,55,48,48,72,82,43,23,77,88,52,52,57,78,97,70,23,77,27,57,60,73,27,13,17,60,53,75,87,63,43,80,83,77,70,47,33,70,15,70,100,63,83,100,33,77,47,48,77,77,43,23,83,83,52,52,57,78,97,70,23,77,27,57,60,67,27,13,17,67,67,90,93,73,Danish Superliga
AGF,5rz9enoyknpg8ji78za5b82p0,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,Eric Kahl,24,Defender,Sweden,Defender,87.0,0.0,89.0,10.0,176.0,1.0,1.0,0.0,1.0,1.0,15.0,287.0,1.0,6.0,2.0,5.0,11.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.44,47.62,0.0,100.0,0.0,55.56,50.0,66.67,0.0489551015687574,0.0522797126524559,1.0,3.0,0.06152934,1.0,29.0,28.0,0.4713834899999999,101.0,27.28222996515679,0.0,27.909407665505224,3.1358885017421603,55.191637630662015,0.313588850174216,0.313588850174216,0.0,0.313588850174216,0.313588850174216,4.70383275261324,0.313588850174216,1.881533101045296,0.627177700348432,1.56794425087108,3.449477351916376,1.56794425087108,0.0,0.313588850174216,0.313588850174216,0.0,0.0,0.313588850174216,0.0,0.0,0.0,85.44,47.62,0.0,100.0,0.0,55.56,50.0,66.67,0.0153517740111085,0.016394334978122,0.313588850174216,0.940766550522648,0.0192949149825783,0.313588850174216,9.094076655052264,8.780487804878048,0.147820606620209,31.672473867595816,LB/LCB,87,27,93,80,87,47,33,20,67,73,57,27,80,40,80,70,90,47,40,37,47,33,57,37,53,53,80,73,27,90,33,60,77,63,33,33,70,47,40,43,100,100,73,100,80,27,93,87,87,33,27,20,60,73,53,20,80,40,87,67,73,47,27,27,47,33,47,37,53,53,80,73,27,90,33,60,77,63,27,33,67,47,40,47,100,100,73,100,Danish Superliga
AGF,5rz9enoyknpg8ji78za5b82p0,esasiq4j83g377zb8zi0bgpnt,J. Serra,Janni Serra,28,Attacker,Germany,Striker,5.0,0.0,10.0,0.0,15.0,3.0,3.0,3.0,0.0,0.0,4.0,90.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,78.95,0.0,0.0,100.0,0.0,66.67,66.67,0.0,0.3612017973388728,0.0799533063564394,0.0,1.0,0.01689528,0.0,0.0,0.0,0.00531519,4.0,5.0,0.0,10.0,0.0,15.0,3.0,3.0,3.0,0.0,0.0,4.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,78.95,0.0,0.0,100.0,0.0,66.67,66.67,0.0,0.3612017973388728,0.0799533063564394,0.0,1.0,0.01689528,0.0,0.0,0.0,0.00531519,4.0,ST,14,43,14,21,11,62,27,46,23,16,4,43,5,20,36,11,32,52,32,29,23,16,62,43,48,50,79,21,43,93,16,100,91,20,46,21,23,18,11,23,12,7,4,9,71,43,71,21,71,100,79,89,23,16,34,89,5,20,64,11,32,52,57,54,23,16,93,43,48,50,79,21,43,93,16,100,91,20,86,57,23,50,25,23,12,7,7,46,Danish Superliga
AGF,5rz9enoyknpg8ji78za5b82p0,eyq4y2syfou2qo5a795rmjhpm,M. Solbakken,Markus Solbakken,26,Midfielder,Norway,Midfielder,46.0,0.0,50.0,5.0,96.0,2.0,4.0,1.0,3.0,2.0,7.0,125.0,6.0,4.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,94.12,83.33,0.0,66.67,25.0,58.33,0.0,0.0,0.2354159024925948,0.1701352551215604,4.0,6.0,0.16399805,2.0,1.0,9.0,0.15614212,49.0,33.120000000000005,0.0,36.0,3.6,69.12,1.44,2.88,0.72,2.16,1.44,5.04,4.32,2.88,0.0,0.0,0.72,1.44,0.0,2.16,2.16,0.0,0.72,1.44,0.72,0.0,0.0,94.12,83.33,0.0,66.67,25.0,58.33,0.0,0.0,0.1694994497946682,0.1224973836875235,2.88,4.32,0.118078596,1.44,0.72,6.48,0.1124223264,35.28,DM/CM,47,37,48,55,40,47,75,68,85,87,22,83,57,3,12,7,28,48,60,58,43,60,77,88,52,52,100,100,37,87,57,83,13,3,70,53,97,77,83,60,5,48,43,53,90,37,97,97,97,90,100,83,100,100,53,100,90,3,12,10,60,48,80,80,43,83,87,97,52,52,100,100,37,87,57,83,13,3,90,90,100,93,100,93,7,97,83,97,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,13z6jj0jpv4z3c3uh9t7bz9m2,M. Frøkjær-Jensen,Mads Frökjaer-Jensen,27,Midfielder,Denmark,Midfielder,25.0,6.0,119.0,6.0,138.0,11.0,12.0,2.0,10.0,3.0,22.0,411.0,10.0,4.0,2.0,2.0,1.0,7.0,0.0,16.0,16.0,2.0,5.0,9.0,0.0,0.0,0.0,73.8,46.15,24.0,56.25,41.67,51.16,66.67,28.57,0.8134546725712237,1.1440698085437493,6.0,19.0,0.4893229199999999,17.0,17.0,28.0,0.96181041,83.0,5.474452554744526,1.3138686131386863,26.058394160583944,1.3138686131386863,30.218978102189784,2.408759124087591,2.6277372262773726,0.437956204379562,2.18978102189781,0.6569343065693432,4.817518248175182,2.18978102189781,0.8759124087591241,0.437956204379562,0.437956204379562,0.218978102189781,1.5328467153284673,0.0,3.5036496350364965,3.5036496350364965,0.437956204379562,1.094890510948905,1.9708029197080288,0.0,0.0,0.0,73.8,46.15,24.0,56.25,41.67,51.16,66.67,28.57,0.1781287604170563,0.2505262354475363,1.3138686131386863,4.160583941605839,0.107151004379562,3.7226277372262775,3.7226277372262775,6.131386861313869,0.2106154182481752,18.175182481751825,CM/AM,26,89,83,72,59,91,89,26,100,63,78,41,48,26,37,20,98,52,96,93,91,96,96,35,50,52,22,48,61,78,78,70,91,17,83,91,96,87,91,100,67,91,100,74,17,91,65,48,43,78,74,22,100,39,48,30,30,17,26,13,91,52,87,87,91,91,96,35,50,52,22,48,61,78,78,70,91,17,61,78,96,74,65,100,52,74,91,57,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,1thbt0dca4eqad81ldqa5iqz8,O. Fenger,Oskar Fenger,18,Attacker,Denmark,Striker,4.0,0.0,7.0,0.0,11.0,1.0,4.0,4.0,0.0,1.0,5.0,195.0,13.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,73.33,0.0,0.0,50.0,25.0,33.33,20.0,100.0,0.5535714483514808,0.1260115941699189,0.0,2.0,0.29256688,0.0,0.0,0.0,0.00551751,4.0,1.8461538461538465,0.0,3.230769230769231,0.0,5.0769230769230775,0.4615384615384615,1.8461538461538465,1.8461538461538465,0.0,0.4615384615384615,2.307692307692308,6.0,0.9230769230769232,0.4615384615384615,0.4615384615384615,0.9230769230769232,0.0,0.0,0.9230769230769232,0.9230769230769232,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.0,0.0,73.33,0.0,0.0,50.0,25.0,33.33,20.0,100.0,0.2554945146237604,0.0581591973091933,0.0,0.9230769230769232,0.1350308676923076,0.0,0.0,0.0,0.002546543076923,1.8461538461538465,ST,9,43,5,21,5,25,46,61,23,52,7,77,34,48,27,50,32,52,32,29,68,36,30,93,48,50,48,21,43,64,32,23,23,84,61,43,23,39,89,23,12,7,7,9,7,43,4,21,4,21,54,64,23,61,7,79,32,54,25,50,32,52,36,29,71,36,36,96,48,50,48,21,43,64,32,23,23,84,61,46,23,43,96,23,12,7,4,7,Danish Superliga
