Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total ontarget attempt_Total,total accurate cross_Total,total attempts obox_Total,total won contest_Total,total big chances saved_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total ontarget attempt_p90,total accurate cross_p90,total attempts obox_p90,total won contest_p90,total big chances saved_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total accurate cross_TotalPR,total attempts obox_TotalPR,total won contest_TotalPR,total big chances saved_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total accurate cross_p90PR,total attempts obox_p90PR,total won contest_p90PR,total big chances saved_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Twente,4tic29sox7m39fy1ztgv0jsiq,2hbduprkyabq8g1nhe6b4g3bp,M. Pjaca,Marko Pjaca,31,Attacker,Croatia,Striker,7.0,43.0,1.0,47.0,3.0,4.0,1.0,2.0,137.0,10.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,90.38,50.0,37.5,0.0,50.0,44.44,60.0,100.0,0.4718285818350252,0.4579368042002448,1.0,12.0,0.37632598,1.0,3.0,5.0,0.49043584,18.0,4.598540145985401,28.248175182481752,0.6569343065693432,30.875912408759127,1.9708029197080288,2.6277372262773726,0.6569343065693432,1.3138686131386863,6.569343065693431,0.0,0.6569343065693432,0.0,2.6277372262773726,2.6277372262773726,2.6277372262773726,0.0,0.0,0.0,0.0,1.3138686131386863,1.9708029197080288,0.0,0.0,0.0,0.0,0.0,90.38,50.0,37.5,0.0,50.0,44.44,60.0,100.0,0.3099603822273888,0.3008343969198688,0.6569343065693432,7.883211678832117,0.2472214467153284,0.6569343065693432,1.9708029197080288,3.2846715328467155,0.3221841284671533,11.824817518248176,ST,32,90,65,87,53,13,42,98,53,13,68,40,85,37,52,18,11,10,23,56,94,23,19,52,52,52,100,60,90,19,69,48,82,89,39,94,45,94,97,55,76,85,90,87,48,94,81,94,58,26,45,100,74,13,74,40,94,55,65,18,11,10,23,71,94,23,19,52,52,52,100,60,90,19,69,48,82,89,55,94,65,100,100,61,90,87,94,94,Eredivisie
Twente,4tic29sox7m39fy1ztgv0jsiq,3xlkchrk28u0cb620cajre1hw,R. Nijstad,Ruud Nijstad,18,Defender,Netherlands,Defender,41.0,51.0,4.0,92.0,1.0,3.0,6.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,94.85,80.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0705298195581533,0.0,1.0,7.0,0.13359411,3.0,16.0,13.0,0.2081657099999999,60.0,41.0,51.0,4.0,92.0,1.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,94.85,80.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0705298195581533,0.0,1.0,7.0,0.13359411,3.0,16.0,13.0,0.2081657099999999,60.0,CB,23,65,43,44,14,7,33,32,13,17,26,46,30,45,20,37,70,68,41,30,45,82,82,47,51,51,98,94,45,93,30,2,6,84,34,30,85,89,87,85,82,71,62,57,87,98,85,100,30,21,82,50,13,17,54,46,30,73,20,37,90,87,41,30,45,96,94,47,51,51,98,94,45,93,30,2,6,84,55,30,100,97,96,94,100,100,94,98,Eredivisie
Twente,4tic29sox7m39fy1ztgv0jsiq,57btqxe5sy3ygzxpp55p4umdx,W. Weghorst,Wout Weghorst,34,Attacker,Netherlands,Striker,8.0,23.0,0.0,31.0,6.0,6.0,0.0,0.0,172.0,11.0,0.0,0.0,0.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.78,0.0,0.0,0.0,0.0,42.86,66.67,0.0,0.6537055170754508,0.2642206507518748,0.0,1.0,0.0241224,1.0,0.0,0.0,0.08666505,11.0,4.186046511627906,12.034883720930232,0.0,16.22093023255814,3.13953488372093,3.13953488372093,0.0,0.0,5.755813953488372,0.0,0.0,0.0,2.093023255813953,2.6162790697674416,2.093023255813953,0.5232558139534883,0.5232558139534883,0.5232558139534883,0.0,0.0,0.0,0.5232558139534883,0.0,0.0,0.0,0.0,83.78,0.0,0.0,0.0,0.0,42.86,66.67,0.0,0.3420552124232009,0.1382549916724926,0.0,0.5232558139534883,0.0126221860465116,0.5232558139534883,0.0,0.0,0.0453479912790697,5.755813953488372,ST,40,71,24,65,76,40,18,39,60,13,31,40,85,53,52,52,29,26,23,11,40,56,19,52,52,52,82,24,40,19,11,45,90,31,68,77,13,40,45,55,18,15,61,66,39,74,24,71,90,42,18,39,65,13,31,40,90,52,55,55,35,32,23,11,40,55,19,52,52,52,82,24,40,19,11,45,90,31,74,74,13,42,39,55,18,15,61,68,Eredivisie
Twente,4tic29sox7m39fy1ztgv0jsiq,5m8pflpgynidzk7d9507oujje,D. Rots,Daan Rots,25,Attacker,Netherlands,Striker,10.0,45.0,1.0,54.0,3.0,10.0,1.0,3.0,180.0,12.0,3.0,3.0,0.0,3.0,9.0,7.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,78.26,33.33,14.29,66.67,11.11,50.0,60.0,100.0,0.9003553266414522,0.3465948844835784,2.0,7.0,0.23748043,3.0,0.0,8.0,0.42078832,26.0,5.0,22.5,0.5,27.0,1.5,5.0,0.5,1.5,6.0,1.5,1.5,0.0,1.5,4.5,3.5,1.0,1.5,1.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,78.26,33.33,14.29,66.67,11.11,50.0,60.0,100.0,0.4501776633207261,0.1732974422417892,1.0,3.5,0.118740215,1.5,0.0,4.0,0.21039416,13.0,RW,46,73,46,54,100,54,58,88,65,69,85,42,58,85,100,62,19,19,88,42,38,46,42,54,54,54,46,42,38,81,23,69,85,92,92,54,38,62,62,65,19,54,77,77,38,85,38,69,100,46,54,85,69,77,92,42,54,92,100,69,8,8,85,31,38,54,38,54,54,54,46,42,38,81,23,69,85,92,100,54,31,46,62,62,19,77,77,85,Eredivisie
Twente,4tic29sox7m39fy1ztgv0jsiq,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,Sondre Ørjasæter,22,Midfielder,Norway,Midfielder,7.0,46.0,0.0,53.0,2.0,9.0,1.0,0.0,137.0,14.0,0.0,0.0,1.0,4.0,4.0,3.0,2.0,9.0,9.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,85.48,0.0,0.0,66.67,0.0,50.0,50.0,0.0,0.4328248320466328,0.3024759356335151,3.0,14.0,0.4905975399999999,3.0,2.0,4.0,0.3152209,9.0,4.598540145985401,30.218978102189784,0.0,34.81751824817518,1.3138686131386863,5.912408759124088,0.6569343065693432,0.0,9.197080291970805,0.0,0.0,0.6569343065693432,2.6277372262773726,2.6277372262773726,1.9708029197080288,1.3138686131386863,5.912408759124088,5.912408759124088,0.0,0.0,0.0,0.6569343065693432,3.9416058394160585,0.0,0.0,0.0,85.48,0.0,0.0,66.67,0.0,50.0,50.0,0.0,0.2843374809065471,0.1987068190293165,1.9708029197080288,9.197080291970805,0.3222903547445255,1.9708029197080288,1.3138686131386863,2.6277372262773726,0.2070794233576642,5.912408759124088,LM/LCM,67,100,33,100,100,100,50,33,67,33,67,100,83,33,50,50,100,100,33,33,50,33,100,67,67,67,67,33,50,100,33,100,100,67,67,67,67,67,67,83,33,33,67,33,67,100,33,100,100,100,33,33,33,33,67,100,100,33,67,33,100,100,33,33,50,33,100,67,67,67,67,33,50,100,33,100,100,67,67,67,67,67,67,100,33,33,67,33,Eredivisie
Twente,4tic29sox7m39fy1ztgv0jsiq,bner5siqnwn1fqusfrgujt0fe,M. Bruns,Max Bruns,23,Defender,Netherlands,Defender,48.0,33.0,2.0,81.0,0.0,2.0,2.0,1.0,90.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.19,50.0,0.0,0.0,100.0,40.0,0.0,50.0,0.1556652335410359,0.0,0.0,1.0,0.01935132,0.0,10.0,7.0,0.1172677899999999,54.0,48.0,33.0,2.0,81.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.19,50.0,0.0,0.0,100.0,40.0,0.0,50.0,0.1556652335410359,0.0,0.0,1.0,0.01935132,0.0,10.0,7.0,0.1172677899999999,54.0,CB,35,44,21,36,3,2,13,32,35,17,26,46,30,45,59,37,27,27,41,76,45,36,37,47,51,51,91,56,45,37,93,13,6,30,62,30,37,41,40,32,63,52,45,53,99,85,40,94,3,10,18,50,54,17,54,46,30,73,85,37,27,27,41,98,45,36,37,47,51,51,91,56,45,37,93,13,6,30,87,30,37,60,57,32,93,81,70,96,Eredivisie
Twente,4tic29sox7m39fy1ztgv0jsiq,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,Ramiz Zerrouki,28,Midfielder,Algeria,Midfielder,23.0,85.0,6.0,108.0,2.0,7.0,1.0,1.0,167.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,85.04,50.0,0.0,100.0,0.0,38.89,25.0,100.0,0.0826751393218897,0.0581045135030165,1.0,18.0,0.40639768,6.0,22.0,22.0,0.4075973600000002,66.0,12.395209580838324,45.80838323353293,3.2335329341317363,58.203592814371255,1.0778443113772456,3.772455089820359,0.5389221556886228,0.5389221556886228,1.0778443113772456,0.5389221556886228,1.616766467065868,0.5389221556886228,0.5389221556886228,0.5389221556886228,0.0,0.5389221556886228,0.5389221556886228,0.5389221556886228,0.0,0.0,0.0,0.5389221556886228,0.5389221556886228,0.0,0.0,0.0,85.04,50.0,0.0,100.0,0.0,38.89,25.0,100.0,0.04455546430521,0.0313138096722843,0.5389221556886228,9.70059880239521,0.219016713772455,3.2335329341317363,11.8562874251497,11.8562874251497,0.2196632479041917,35.5688622754491,CM/AM,57,89,87,93,74,41,33,54,30,33,89,81,15,17,15,56,28,26,35,13,13,41,43,52,52,52,48,50,13,91,13,33,61,91,26,15,48,93,93,87,100,100,67,96,70,96,93,96,78,44,30,59,33,37,81,85,11,15,15,56,33,33,35,13,13,44,48,52,52,52,48,50,13,91,13,33,61,91,26,19,56,96,96,93,100,100,70,96,Eredivisie
Twente,4tic29sox7m39fy1ztgv0jsiq,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,Robin Pröpper,32,Defender,Netherlands,Defender,71.0,67.0,9.0,138.0,11.0,15.0,7.0,1.0,180.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.13,42.86,0.0,0.0,100.0,71.43,68.75,100.0,0.1428930566024625,0.0,0.0,5.0,0.09503283,1.0,20.0,19.0,0.2309056499999999,92.0,35.5,33.5,4.5,69.0,5.5,7.5,3.5,0.5,0.5,1.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,83.13,42.86,0.0,0.0,100.0,71.43,68.75,100.0,0.0714465283012312,0.0,0.0,2.5,0.047516415,0.5,10.0,9.5,0.1154528249999999,46.0,CB,62,80,78,65,98,89,38,32,35,79,26,46,30,45,59,37,27,27,41,76,45,36,37,47,51,51,23,39,45,37,93,96,85,84,55,30,37,79,77,69,87,90,64,85,62,88,88,81,100,95,43,26,31,87,21,46,30,45,62,37,27,27,41,76,45,36,37,47,51,51,23,39,45,37,93,96,85,84,60,30,37,84,81,70,93,94,68,85,Eredivisie
Twente,4tic29sox7m39fy1ztgv0jsiq,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,Bart van Rooij,25,Defender,Netherlands,Defender,48.0,69.0,11.0,110.0,1.0,8.0,5.0,1.0,159.0,5.0,2.0,5.0,0.0,7.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,88.71,64.71,43.75,0.0,50.0,53.33,50.0,100.0,0.1543625771977668,0.7689342553112729,0.0,14.0,0.35940041,4.0,12.0,17.0,0.92173473,59.0,27.16981132075472,39.0566037735849,6.226415094339623,62.26415094339623,0.5660377358490566,4.528301886792453,2.830188679245284,0.5660377358490566,2.830188679245284,1.1320754716981132,2.830188679245284,0.0,3.962264150943396,1.1320754716981132,0.5660377358490566,0.5660377358490566,0.5660377358490566,0.5660377358490566,0.0,0.5660377358490566,3.962264150943396,0.5660377358490566,0.0,0.0,0.0,0.0,88.71,64.71,43.75,0.0,50.0,53.33,50.0,100.0,0.0873750436968491,0.4352458048931734,0.0,7.924528301886792,0.2034341943396226,2.2641509433962264,6.79245283018868,9.622641509433963,0.5217366396226415,33.39622641509434,RB/RCB,77,85,100,85,31,35,42,42,69,65,85,42,100,69,62,73,50,50,54,88,100,73,38,54,54,54,92,100,92,38,85,42,58,85,77,100,50,92,92,92,100,100,100,85,85,100,100,100,31,62,38,46,69,92,100,42,100,85,77,77,62,62,54,100,100,77,38,54,54,54,92,100,92,38,85,42,58,85,92,100,50,100,100,92,100,100,100,100,Eredivisie
Utrecht,ccpscwdcm65czscrun048ecn5,1k60tee702idfrp0ibca1s57u,G. Offerhaus,Guus Offerhaus,25,Defender,Netherlands,Defender,26.0,18.0,1.0,44.0,1.0,4.0,1.0,2.0,123.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.27,100.0,0.0,0.0,0.0,30.77,33.33,100.0,0.2192701300269773,0.0,0.0,2.0,0.03546945,0.0,3.0,3.0,0.06094186,20.0,19.02439024390244,13.170731707317072,0.7317073170731707,32.19512195121951,0.7317073170731707,2.926829268292683,0.7317073170731707,1.4634146341463414,1.4634146341463414,0.0,2.1951219512195124,0.0,0.0,1.4634146341463414,1.4634146341463414,0.7317073170731707,0.7317073170731707,1.4634146341463414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.27,100.0,0.0,0.0,0.0,30.77,33.33,100.0,0.1604415585563248,0.0,0.0,1.4634146341463414,0.0259532560975609,0.0,2.1951219512195124,2.1951219512195124,0.0445916048780487,14.634146341463415,CB,12,20,9,6,14,14,5,49,55,17,72,46,30,73,86,85,70,88,41,30,45,36,37,47,51,51,32,98,45,37,30,6,26,84,72,30,37,57,49,32,34,35,26,26,15,36,11,17,26,17,6,68,74,17,94,46,30,94,98,98,87,94,41,30,45,36,37,47,51,51,32,98,45,37,30,6,26,84,89,30,37,74,66,32,40,40,32,32,Eredivisie
Utrecht,ccpscwdcm65czscrun048ecn5,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,Davy van den Berg,26,Midfielder,Netherlands,Midfielder,27.0,30.0,2.0,54.0,1.0,4.0,3.0,1.0,146.0,2.0,1.0,0.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,85.71,40.0,50.0,100.0,50.0,44.44,50.0,0.0,0.1617107701060371,0.40232519152331,0.0,3.0,0.07132054,0.0,9.0,7.0,0.1926927699999999,28.0,16.643835616438356,18.493150684931507,1.2328767123287672,33.28767123287671,0.6164383561643836,2.4657534246575343,1.8493150684931507,0.6164383561643836,1.2328767123287672,0.6164383561643836,0.0,0.6164383561643836,3.0821917808219177,1.2328767123287672,1.2328767123287672,0.0,0.6164383561643836,0.6164383561643836,0.0,0.6164383561643836,1.8493150684931507,0.0,0.6164383561643836,0.0,0.0,0.0,85.71,40.0,50.0,100.0,50.0,44.44,50.0,0.0,0.099684721298242,0.2480086797061499,0.0,1.8493150684931507,0.0439647164383561,0.0,5.547945205479452,4.315068493150685,0.1187832143835615,17.26027397260274,DM/CM,34,33,29,26,28,17,47,26,31,33,9,91,84,55,81,31,40,38,45,60,90,17,55,52,50,50,45,28,84,93,69,28,72,9,52,83,26,41,38,19,53,45,45,38,55,45,38,41,34,24,55,34,45,41,9,97,100,66,86,31,38,34,45,76,100,17,62,52,50,50,45,28,84,93,69,28,72,9,59,97,26,52,52,19,83,62,59,48,Eredivisie
Utrecht,ccpscwdcm65czscrun048ecn5,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,Yoann Cathline,24,Attacker,France,Striker,14.0,22.0,0.0,32.0,1.0,12.0,0.0,1.0,197.0,5.0,6.0,4.0,2.0,3.0,3.0,2.0,0.0,7.0,7.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,78.05,0.0,30.77,0.0,0.0,41.38,25.0,80.0,0.2583687703659666,0.442971473862654,1.0,2.0,0.03932202,0.0,5.0,4.0,0.0572017799999999,11.0,6.395939086294415,10.050761421319796,0.0,14.619289340101522,0.4568527918781725,5.482233502538071,0.0,0.4568527918781725,2.284263959390863,2.741116751269036,1.8274111675126905,0.9137055837563453,1.3705583756345177,1.3705583756345177,0.9137055837563453,0.0,3.197969543147208,3.197969543147208,0.0,0.0,1.8274111675126905,0.4568527918781725,0.0,0.0,0.0,0.0,78.05,0.0,30.77,0.0,0.0,41.38,25.0,80.0,0.1180364940758223,0.2023727545565424,0.4568527918781725,0.9137055837563453,0.0179643746192893,0.0,2.284263959390863,1.8274111675126905,0.0261327928934009,5.025380710659898,LW,73,45,23,36,45,73,36,64,32,100,91,95,50,27,36,23,55,45,32,23,100,45,18,55,55,55,45,23,82,18,23,18,45,82,27,73,41,23,18,14,91,45,27,36,64,36,23,36,45,55,36,73,27,91,91,100,55,18,36,23,45,45,32,23,100,36,18,55,55,55,45,23,82,18,23,18,45,82,18,73,36,18,18,14,91,45,18,36,Eredivisie
Utrecht,ccpscwdcm65czscrun048ecn5,3r6elcuru7no13hrfczmwbmy1,S. Horemans,Siebe Horemans,28,Defender,Belgium,Defender,77.0,34.0,8.0,109.0,9.0,17.0,11.0,4.0,237.0,4.0,1.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84.5,53.33,50.0,0.0,0.0,68.0,69.23,71.43,0.2029786272319083,0.1035945286867226,0.0,1.0,0.02385149,1.0,3.0,6.0,0.28617843,64.0,29.240506329113924,12.91139240506329,3.037974683544304,41.39240506329114,3.4177215189873418,6.455696202531645,4.177215189873418,1.518987341772152,1.518987341772152,0.379746835443038,1.89873417721519,0.0,0.379746835443038,0.759493670886076,0.759493670886076,0.0,0.0,0.0,0.0,0.0,0.759493670886076,0.0,0.0,0.0,0.0,0.0,84.5,53.33,50.0,0.0,0.0,68.0,69.23,71.43,0.0770804913538892,0.0393396944379959,0.0,0.379746835443038,0.0090575278481012,0.379746835443038,1.139240506329114,2.278481012658228,0.1086753531645569,24.303797468354432,RB/RCB,92,54,85,77,100,100,77,96,54,35,85,42,35,69,92,31,19,19,54,38,85,31,38,54,54,54,69,77,100,38,38,92,85,58,85,38,50,54,54,58,42,62,69,100,100,54,85,62,100,92,69,92,62,23,69,42,31,69,92,31,19,19,54,38,85,31,38,54,54,54,69,77,100,38,38,92,85,58,77,38,50,54,54,62,46,62,62,92,Eredivisie
Utrecht,ccpscwdcm65czscrun048ecn5,3ypxn1nvgv8e321sq5394w3my,M. Didden,Matisse Didden,24,Defender,Belgium,Defender,43.0,11.0,4.0,54.0,5.0,9.0,11.0,0.0,135.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.26,33.33,0.0,0.0,50.0,56.25,55.56,50.0,0.2625594447718973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04548439,26.0,28.666666666666668,7.333333333333333,2.6666666666666665,36.0,3.333333333333333,6.0,7.333333333333333,0.0,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,78.26,33.33,0.0,0.0,50.0,56.25,55.56,50.0,0.1750396298479315,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0303229266666666,17.333333333333332,CB,28,11,43,15,72,46,69,11,78,62,26,46,30,73,86,37,27,27,90,76,45,36,37,47,51,51,15,23,45,37,72,64,64,30,83,30,37,17,17,32,14,26,23,29,40,13,54,27,86,88,94,11,98,74,32,46,30,85,91,37,27,27,96,86,45,36,37,47,51,51,15,23,45,37,72,64,64,30,91,30,37,17,17,32,14,24,26,35,Eredivisie
Utrecht,ccpscwdcm65czscrun048ecn5,5wwqe546ohp130rvi8x8pt0tm,A. Zagré,Arthur Zagré,24,Defender,Burkina Faso,Defender,47.0,32.0,4.0,75.0,1.0,15.0,4.0,4.0,260.0,2.0,3.0,5.0,0.0,7.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,82.42,40.0,36.36,33.33,0.0,40.54,25.0,55.56,0.0492380259206016,0.6899323990809549,1.0,6.0,0.14215872,5.0,7.0,8.0,0.4111595399999999,36.0,16.26923076923077,11.076923076923077,1.3846153846153846,25.961538461538463,0.3461538461538461,5.1923076923076925,1.3846153846153846,1.3846153846153846,0.6923076923076923,1.0384615384615383,1.7307692307692308,0.0,2.423076923076923,0.3461538461538461,0.0,0.3461538461538461,2.076923076923077,2.076923076923077,0.0,0.0,1.3846153846153846,0.3461538461538461,0.6923076923076923,0.0,0.0,0.0,82.42,40.0,36.36,33.33,0.0,40.54,25.0,55.56,0.017043932049439,0.2388227535280228,0.3461538461538461,2.076923076923077,0.0492087876923076,1.7307692307692308,2.423076923076923,2.769230769230769,0.1423244561538461,12.461538461538462,LB/LCB,80,55,68,52,40,100,28,88,45,68,95,35,100,45,22,78,98,98,52,48,82,88,82,50,52,52,45,52,65,48,48,25,38,50,45,90,82,75,75,88,52,62,65,70,75,30,60,50,30,80,20,75,40,55,85,35,95,40,22,65,95,95,52,48,75,75,70,50,52,52,45,52,65,48,48,25,38,50,40,80,70,70,70,80,45,40,55,65,Eredivisie
Utrecht,ccpscwdcm65czscrun048ecn5,6narzhg4hjarzdm235jkcclxw,A. Stepanov,Artem Stepanov,19,Attacker,Ukraine,Striker,17.0,14.0,1.0,31.0,0.0,5.0,2.0,0.0,163.0,11.0,2.0,3.0,0.0,3.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,83.78,100.0,0.0,0.0,50.0,35.71,0.0,100.0,0.4893308950225522,0.3181913547845381,1.0,0.0,0.0,0.0,1.0,0.0,0.15124079,12.0,9.386503067484664,7.730061349693251,0.5521472392638037,17.116564417177916,0.0,2.7607361963190185,1.1042944785276074,0.0,6.07361963190184,1.1042944785276074,1.656441717791411,0.0,1.656441717791411,2.208588957055215,2.208588957055215,1.1042944785276074,0.0,0.0,1.1042944785276074,1.1042944785276074,0.0,0.0,0.0,0.0,0.0,0.0,83.78,100.0,0.0,0.0,50.0,35.71,0.0,100.0,0.2701827027731883,0.1756884781018922,0.5521472392638037,0.0,0.0,0.0,0.5521472392638037,0.0,0.0835071846625767,6.625766871165644,ST,87,37,65,65,10,26,60,39,60,48,94,40,71,37,52,82,11,10,90,56,40,23,19,52,52,52,82,89,40,19,69,29,13,89,45,84,45,16,16,23,50,15,71,76,90,45,71,74,10,32,68,39,71,52,94,40,81,48,58,90,11,10,97,61,40,23,19,52,52,52,82,89,40,19,69,29,13,89,48,87,55,16,16,23,55,15,74,81,Eredivisie
