Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total contest_Total,total dribbles attempted_Total,total won contest_Total,total accurate cross_Total,total blocked scoring att_Total,total assists_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total contest_p90,total dribbles attempted_p90,total won contest_p90,total accurate cross_p90,total blocked scoring att_p90,total assists_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total won contest_TotalPR,total accurate cross_TotalPR,total blocked scoring att_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total won contest_p90PR,total accurate cross_p90PR,total blocked scoring att_p90PR,total assists_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Holstein Kiel,6zwg0wxjie31da2i4wwh2h4ho,eswroj7hvnu9po0ni9i6820vd,I. Nekić,Ivan Nekic,25,Defender,Croatia,Defender,56.0,30.0,6.0,86.0,2.0,0.0,3.0,3.0,0.0,11.0,10.0,0.0,2.0,180.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,87.76,60.0,0.0,0.0,33.33,61.11,33.33,33.33,0.4117407229908048,0.0,0.0,1.0,0.01935132,0.0,4.0,4.0,0.1369713199999999,48.0,28.0,15.0,3.0,43.0,1.0,0.0,1.5,1.5,0.0,5.5,5.0,0.0,1.0,0.5,1.5,1.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87.76,60.0,0.0,0.0,33.33,61.11,33.33,33.33,0.2058703614954024,0.0,0.0,0.5,0.00967566,0.0,2.0,2.0,0.0684856599999999,24.0,RB/RCB,90,69,93,86,62,10,79,98,26,81,81,50,74,88,79,86,45,12,12,24,31,90,43,50,52,90,88,31,24,79,57,21,26,95,14,29,40,33,14,57,31,43,81,86,48,93,81,55,10,74,98,26,76,81,50,69,81,76,76,29,12,12,24,31,86,43,50,52,90,88,31,24,79,57,21,26,90,14,29,33,31,14,45,26,38,76,2. Bundesliga
Holstein Kiel,6zwg0wxjie31da2i4wwh2h4ho,oy3mdkrur6xfcjrcw2dyghgq,P. Harres,Phil Harres,24,Attacker,Germany,Striker,11.0,9.0,0.0,20.0,11.0,3.0,9.0,9.0,0.0,16.0,4.0,2.0,0.0,180.0,3.0,14.0,2.0,0.0,3.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,66.67,0.0,0.0,100.0,33.33,66.67,73.33,0.0,1.2417006418921177,0.1690996313938982,0.0,0.0,0.0,1.0,1.0,1.0,0.0185663099999999,2.0,5.5,4.5,0.0,10.0,5.5,1.5,4.5,4.5,0.0,8.0,2.0,1.0,0.0,1.5,7.0,1.0,0.0,1.5,1.5,1.5,0.0,2.0,1.0,0.0,0.0,66.67,0.0,0.0,100.0,33.33,66.67,73.33,0.0,0.6208503209460589,0.0845498156969491,0.0,0.0,0.0,0.5,0.5,0.5,0.0092831549999999,1.0,ST,77,15,27,32,97,80,92,98,15,97,93,87,37,72,97,60,25,57,55,82,42,97,98,52,52,20,27,42,95,40,92,100,25,93,60,15,13,13,62,38,32,20,8,60,7,27,17,97,73,83,97,15,93,90,80,37,68,87,45,25,50,50,72,42,97,98,52,52,20,27,42,95,40,92,100,25,90,57,15,13,13,55,23,20,10,7,2. Bundesliga
Dynamo Dresden,97lyl18hz6apklot7hbz4h446,1675dd1p91lb20f9b3w5v067e,T. Keller,Thomas Keller,27,Defender,Germany,Defender,102.0,22.0,2.0,124.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,0.0,3.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.94,40.0,0.0,0.0,0.0,33.33,0.0,100.0,0.0382566818542939,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.1472896699999999,74.0,51.0,11.0,1.0,62.0,0.0,0.0,0.5,0.0,0.5,1.0,4.5,0.0,1.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.94,40.0,0.0,0.0,0.0,33.33,0.0,100.0,0.0191283409271469,0.0,0.5,0.0,0.0,0.0,1.5,1.0,0.0736448349999999,37.0,DM/CM,100,19,35,100,10,10,37,21,66,4,94,46,85,40,13,22,28,15,15,24,37,31,47,51,51,97,32,37,24,40,12,15,85,26,16,72,16,16,28,28,24,50,97,100,12,29,100,10,10,31,21,56,3,94,46,79,40,13,16,24,15,15,24,37,31,47,51,51,97,32,37,24,40,12,15,85,26,16,65,16,16,28,21,19,44,97,2. Bundesliga
Dynamo Dresden,97lyl18hz6apklot7hbz4h446,56e76dk2fd95o2n7e98tpjg0l,N. Rapp,Nicolai Rapp,29,Midfielder,Germany,Midfielder,46.0,30.0,1.0,76.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,3.0,156.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,92.68,25.0,0.0,0.0,0.0,66.67,50.0,100.0,0.0,0.1065331042024348,0.0,1.0,0.01870347,0.0,4.0,4.0,0.1164586,35.0,26.538461538461537,17.307692307692307,0.5769230769230769,43.84615384615385,0.5769230769230769,0.5769230769230769,0.0,0.0,0.0,3.461538461538461,1.1538461538461535,0.0,1.7307692307692306,0.0,0.5769230769230769,1.1538461538461535,1.7307692307692306,0.5769230769230769,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,92.68,25.0,0.0,0.0,0.0,66.67,50.0,100.0,0.0,0.0614614062706354,0.0,0.5769230769230769,0.0107904634615384,0.0,2.3076923076923075,2.3076923076923075,0.0671876538461538,20.19230769230769,DM/CM,81,44,16,56,34,41,13,21,26,35,32,46,85,40,29,51,72,40,38,24,37,31,47,51,51,91,18,37,24,40,85,56,85,13,59,31,41,34,28,38,38,44,53,82,50,15,62,38,54,13,21,26,32,35,46,91,40,26,54,79,46,43,24,37,31,47,51,51,91,18,37,24,40,85,56,85,13,65,31,44,38,28,38,32,41,65,2. Bundesliga
Dynamo Dresden,97lyl18hz6apklot7hbz4h446,74n6zo57y4h14zll0p5ncm3ca,B. Bobzien,Ben Bobzien,23,Attacker,Germany,Striker,22.0,34.0,1.0,56.0,0.0,4.0,2.0,1.0,1.0,6.0,2.0,0.0,3.0,167.0,2.0,9.0,3.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,33.33,100.0,33.33,0.0,0.0,0.1705562834246823,0.3670149300249137,0.0,10.0,0.2825562399999999,3.0,5.0,6.0,0.34291352,12.0,11.8562874251497,18.323353293413174,0.5389221556886228,30.179640718562872,0.0,2.155688622754491,1.0778443113772456,0.5389221556886228,0.5389221556886228,3.2335329341317363,1.0778443113772456,0.0,1.616766467065868,1.0778443113772456,4.850299401197605,1.616766467065868,0.0,3.2335329341317363,3.2335329341317363,1.0778443113772456,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,33.33,100.0,33.33,0.0,0.0,0.0919165599294695,0.1977924772589355,0.0,5.389221556886227,0.1522758179640718,1.616766467065868,2.694610778443113,3.2335329341317363,0.1848036934131736,6.4670658682634725,LW,75,75,44,75,25,62,56,38,88,50,81,44,100,88,88,75,12,75,69,56,25,50,38,56,56,38,38,25,50,94,25,31,12,50,62,38,100,100,75,88,75,50,38,88,50,38,88,25,62,50,38,88,25,75,44,100,88,88,62,12,75,75,62,25,50,38,56,56,38,38,25,50,94,25,31,12,50,62,38,100,100,62,88,62,38,38,2. Bundesliga
Dynamo Dresden,97lyl18hz6apklot7hbz4h446,80phrrugb78acwel3c79jd8bu,J. Sterner,Jonas Sterner,24,Defender,Germany,Defender,46.0,37.0,2.0,82.0,2.0,1.0,1.0,1.0,0.0,5.0,3.0,1.0,1.0,135.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,85.42,25.0,16.67,0.0,100.0,35.71,40.0,66.67,0.2980888628890004,0.0803424263517695,0.0,3.0,0.09307343,4.0,6.0,7.0,0.4656297499999999,46.0,30.666666666666668,24.666666666666668,1.3333333333333333,54.66666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,3.333333333333333,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,85.42,25.0,16.67,0.0,100.0,35.71,40.0,66.67,0.1987259085926669,0.0535616175678463,0.0,2.0,0.0620489533333333,2.6666666666666665,4.0,4.666666666666667,0.3104198333333333,30.666666666666668,RB/RCB,81,86,45,81,62,48,36,62,26,29,48,100,43,88,57,12,45,38,38,24,71,33,43,50,52,62,33,62,24,95,29,38,43,90,48,29,81,90,95,71,64,90,76,90,90,43,90,71,62,43,81,26,29,48,100,52,95,67,12,57,52,52,24,81,33,43,50,52,62,33,62,24,95,29,38,43,86,52,29,86,95,95,76,67,90,90,2. Bundesliga
Dynamo Dresden,97lyl18hz6apklot7hbz4h446,aluogo3t5ravqnakgo6duv6s4,F. Müller,Friedrich Müller,20,Defender,Germany,Defender,131.0,31.0,2.0,162.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,180.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.43,100.0,0.0,0.0,100.0,37.5,42.86,0.0,0.0477478082657623,0.0420938018052484,1.0,0.0,0.0,0.0,4.0,6.0,0.15719328,80.0,65.5,15.5,1.0,81.0,1.5,0.5,0.5,0.0,0.5,1.5,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.43,100.0,0.0,0.0,100.0,37.5,42.86,0.0,0.0238739041328811,0.0210469009026242,0.5,0.0,0.0,0.0,2.0,3.0,0.07859664,40.0,LM/LCM,100,70,55,100,85,35,25,20,40,30,70,55,60,60,15,15,25,10,10,20,35,25,45,55,55,90,95,35,20,100,30,60,25,30,30,40,15,15,15,60,55,40,100,100,50,50,100,85,30,20,20,20,30,60,55,40,50,10,15,25,10,10,20,35,25,45,55,55,90,95,35,20,100,30,60,25,30,30,30,15,15,15,55,45,40,100,2. Bundesliga
Dynamo Dresden,97lyl18hz6apklot7hbz4h446,bh5gxk1kd65fnph0s6kgxt8q2,R. Wagner,Robert Wagner,23,Midfielder,Germany,Midfielder,60.0,26.0,0.0,86.0,0.0,1.0,1.0,1.0,0.0,7.0,6.0,0.0,2.0,180.0,0.0,4.0,2.0,4.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,85.15,0.0,0.0,20.0,0.0,36.84,0.0,100.0,0.1103112058901664,0.068066600449427,0.0,0.0,0.0,0.0,4.0,2.0,0.10896009,45.0,30.0,13.0,0.0,43.0,0.0,0.5,0.5,0.5,0.0,3.5,3.0,0.0,1.0,0.0,2.0,1.0,2.0,2.5,2.5,0.5,0.0,0.5,0.0,0.0,0.0,85.15,0.0,0.0,20.0,0.0,36.84,0.0,100.0,0.0551556029450832,0.0340333002247135,0.0,0.0,0.0,0.0,2.0,1.0,0.054480045,22.5,DM/CM,97,41,3,72,10,41,37,54,26,46,75,46,68,40,78,51,88,97,96,60,37,74,47,51,51,50,3,37,49,40,18,15,85,38,47,31,16,16,28,38,24,41,74,94,29,3,59,10,24,31,46,26,40,74,46,63,40,69,35,85,97,94,51,37,62,47,51,51,50,3,37,49,40,18,15,85,38,44,31,16,16,28,32,19,35,71,2. Bundesliga
Dynamo Dresden,97lyl18hz6apklot7hbz4h446,btgtfolx9bhri1d7hol40gvrp,V. Vermeij,Vincent Vermeij,32,Attacker,Netherlands,Striker,19.0,12.0,0.0,31.0,5.0,2.0,3.0,2.0,1.0,8.0,1.0,0.0,0.0,151.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.11,0.0,0.0,0.0,0.0,40.0,55.56,100.0,0.9535503957308368,0.1925718137318357,1.0,5.0,0.1452456899999999,2.0,1.0,2.0,0.12914135,8.0,11.324503311258278,7.152317880794702,0.0,18.47682119205298,2.980132450331126,1.1920529801324502,1.7880794701986755,1.1920529801324502,0.5960264900662251,4.768211920529801,0.5960264900662251,0.0,0.0,0.0,3.576158940397351,1.7880794701986755,0.5960264900662251,0.0,0.0,0.0,0.0,0.0,0.5960264900662251,0.0,0.0,86.11,0.0,0.0,0.0,0.0,40.0,55.56,100.0,0.5683412954687106,0.1147779022242729,0.5960264900662251,2.980132450331126,0.0865702788079469,1.1920529801324502,0.5960264900662251,1.1920529801324502,0.0769716655629139,4.768211920529801,ST,95,33,27,77,83,62,37,38,52,65,53,23,37,12,45,80,67,13,13,20,42,25,85,52,52,97,27,42,20,12,47,85,90,80,67,48,87,77,82,38,57,67,55,100,33,27,73,83,67,33,33,53,60,60,23,37,12,47,80,70,13,13,20,42,25,93,52,52,97,27,42,20,12,47,85,90,83,70,53,87,80,87,40,60,67,53,2. Bundesliga
Dynamo Dresden,97lyl18hz6apklot7hbz4h446,dgdcvhe3dwu3ql4adqfdgs0lw,K. İnanoğlu,Kaan Inanoglu,21,Attacker,Türkiye,Striker,14.0,16.0,0.0,30.0,0.0,2.0,1.0,1.0,0.0,4.0,2.0,0.0,2.0,108.0,0.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,85.71,0.0,0.0,0.0,0.0,36.36,0.0,100.0,0.0757559102329644,0.1506570015215102,0.0,5.0,0.11720213,1.0,1.0,2.0,0.0434788699999999,6.0,11.666666666666668,13.333333333333334,0.0,25.0,0.0,1.6666666666666667,0.8333333333333334,0.8333333333333334,0.0,3.333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.0,2.5,1.6666666666666667,1.6666666666666667,2.5,2.5,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,85.71,0.0,0.0,0.0,0.0,36.36,0.0,100.0,0.063129925194137,0.1255475012679252,0.0,4.166666666666667,0.0976684416666666,0.8333333333333334,0.8333333333333334,1.6666666666666667,0.0362323916666665,5.0,RW,100,50,50,50,25,75,25,25,38,50,50,50,100,25,25,75,75,25,25,25,25,88,62,62,62,100,50,25,25,25,50,50,100,25,50,25,62,25,62,50,62,25,38,100,50,50,100,25,75,25,25,38,50,50,50,100,25,25,75,75,25,25,25,25,100,62,62,62,100,50,25,25,25,50,50,100,25,75,25,100,75,75,50,75,25,75,2. Bundesliga
Dynamo Dresden,97lyl18hz6apklot7hbz4h446,di0uw1d4sz4pa46nol4mb8yqd,N. Hauptmann,Niklas Hauptmann,30,Midfielder,Germany,Midfielder,8.0,27.0,2.0,35.0,0.0,2.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,169.0,0.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.4,100.0,0.0,0.0,0.0,38.89,0.0,100.0,0.0589837371515455,0.2198561048014355,1.0,4.0,0.09987524,3.0,6.0,11.0,0.3311626,18.0,4.260355029585799,14.378698224852071,1.0650887573964498,18.63905325443787,0.0,1.0650887573964498,0.5325443786982249,0.0,0.5325443786982249,3.727810650887574,0.0,0.0,0.0,0.0,2.1301775147929,2.662721893491124,1.0650887573964498,0.5325443786982249,0.5325443786982249,0.0,0.0,0.0,0.0,0.0,0.0,81.4,100.0,0.0,0.0,0.0,38.89,0.0,100.0,0.0314114576546692,0.1170831327344922,0.5325443786982249,2.1301775147929,0.0531879976331361,1.5976331360946745,3.195266272189349,5.8579881656804735,0.1763587810650887,9.585798816568047,CM/AM,30,32,57,35,32,52,28,22,45,52,25,42,22,38,65,82,72,22,22,20,28,20,40,52,50,72,95,28,20,38,25,32,85,30,65,55,52,55,95,48,88,75,42,20,15,55,20,32,45,20,22,40,40,25,42,22,38,60,80,65,10,10,20,28,20,40,52,50,72,95,28,20,38,25,32,85,15,60,50,45,50,90,45,85,70,30,2. Bundesliga
Dynamo Dresden,97lyl18hz6apklot7hbz4h446,dmkmf1nu3mtotjvzdykez793p,A. Rossipal,Alexander Rossipal,30,Defender,Germany,Defender,56.0,56.0,6.0,109.0,3.0,2.0,2.0,1.0,1.0,6.0,3.0,0.0,3.0,180.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,83.85,46.15,37.5,0.0,50.0,60.0,50.0,100.0,0.1322119279889126,0.3051612421914264,1.0,7.0,0.17743648,0.0,10.0,12.0,0.6743007199999999,51.0,28.0,28.0,3.0,54.5,1.5,1.0,1.0,0.5,0.5,3.0,1.5,0.0,1.5,0.5,2.0,0.0,1.5,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,83.85,46.15,37.5,0.0,50.0,60.0,50.0,100.0,0.0661059639944563,0.1525806210957132,0.5,3.5,0.08871824,0.0,5.0,6.0,0.3371503599999999,25.5,LB/LCB,84,95,71,89,76,63,87,87,76,34,29,50,84,92,95,18,87,11,11,21,87,82,47,53,53,68,63,68,21,92,68,68,92,84,79,84,92,100,16,89,89,100,84,79,95,63,89,68,58,84,82,68,24,29,50,68,89,89,18,79,11,11,21,84,79,47,53,53,68,63,68,21,92,68,68,92,84,79,76,89,100,16,89,84,100,84,2. Bundesliga
Darmstadt 98,1y7e48j8swyafegsucvewse5a,2es4ydlcwwasm6mu7rmey5r3e,N. Weißhaupt,Noah Weißhaupt,24,Midfielder,Germany,Midfielder,5.0,19.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0,139.0,0.0,1.0,5.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,85.71,33.33,0.0,50.0,0.0,66.67,50.0,0.0,0.0521866288864613,0.0,1.0,5.0,0.11637192,2.0,2.0,6.0,0.12680803,12.0,3.237410071942446,12.302158273381297,0.6474820143884892,15.53956834532374,0.6474820143884892,0.0,0.6474820143884892,0.0,0.6474820143884892,5.179856115107913,0.0,0.0,1.2949640287769784,0.0,0.6474820143884892,3.237410071942446,0.0,1.2949640287769784,1.2949640287769784,0.6474820143884892,0.0,0.6474820143884892,0.0,0.0,0.0,85.71,33.33,0.0,50.0,0.0,66.67,50.0,0.0,0.0337899035955504,0.0,0.6474820143884892,3.237410071942446,0.0753487251798561,1.2949640287769784,1.2949640287769784,3.884892086330935,0.0821059187050359,7.76978417266187,CM/AM,15,15,38,12,78,5,28,22,45,65,25,42,75,38,20,82,18,45,45,50,28,50,40,52,50,92,40,28,57,38,90,85,18,25,5,55,72,65,68,12,40,40,15,15,10,45,5,75,5,35,22,50,75,25,42,85,38,20,90,18,50,50,50,28,45,40,52,50,92,40,28,57,38,90,85,18,20,5,55,85,70,75,10,40,35,15,2. Bundesliga
Darmstadt 98,1y7e48j8swyafegsucvewse5a,4yltwjecidfx6xfl1mqqirill,F. Kleinhansl,Florian Kleinhansl,26,Defender,Germany,Defender,31.0,49.0,6.0,77.0,4.0,4.0,0.0,0.0,0.0,16.0,1.0,0.0,4.0,174.0,0.0,3.0,5.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,83.7,66.67,33.33,50.0,0.0,55.17,80.0,42.86,0.0,0.3654772382592375,0.0,7.0,0.1612574,2.0,13.0,17.0,0.2618790199999999,43.0,16.03448275862069,25.344827586206897,3.103448275862069,39.82758620689655,2.0689655172413794,2.0689655172413794,0.0,0.0,0.0,8.275862068965518,0.5172413793103449,0.0,2.0689655172413794,0.0,1.5517241379310345,2.586206896551724,1.5517241379310345,1.0344827586206895,1.0344827586206895,0.5172413793103449,1.5517241379310345,0.0,0.0,0.0,0.0,83.7,66.67,33.33,50.0,0.0,55.17,80.0,42.86,0.0,0.1890399508237435,0.0,3.6206896551724137,0.083409,1.0344827586206895,6.724137931034483,8.793103448275861,0.1354546655172413,22.24137931034483,LB/LCB,42,89,71,79,92,95,26,37,32,97,11,50,97,42,79,97,87,53,53,55,87,37,47,53,53,58,92,63,61,42,53,100,37,26,89,37,92,84,76,95,95,68,74,47,89,74,68,84,100,26,37,32,100,5,50,95,42,84,100,84,47,47,58,89,37,47,53,53,58,92,63,61,42,53,100,37,26,89,37,95,84,84,95,95,63,74,2. Bundesliga
