Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total effective clearance_Total,total mins played,total aerial won_Total,total assists_Total,total attempt_Total,total attempts ibox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total goals_Total,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total blocked scoring att_Total,total won contest_Total,total interception_Total,total won tackle_Total,total attempts obox_Total,total big chances saved_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total effective clearance_p90,total aerial won_p90,total assists_p90,total attempt_p90,total attempts ibox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total blocked scoring att_p90,total won contest_p90,total interception_p90,total won tackle_p90,total attempts obox_p90,total big chances saved_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total effective clearance_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total blocked scoring att_TotalPR,total won contest_TotalPR,total interception_TotalPR,total won tackle_TotalPR,total attempts obox_TotalPR,total big chances saved_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total effective clearance_p90PR,total aerial won_p90PR,total assists_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total blocked scoring att_p90PR,total won contest_p90PR,total interception_p90PR,total won tackle_p90PR,total attempts obox_p90PR,total big chances saved_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Lazio,btcy9nra9ak4m22ovr2ia6m5v,35qg0rrwtl00pycx468s62m3u,K. Taylor,Kenneth Taylor,24,Midfielder,Netherlands,Midfielder,8.0,0.0,11.0,1.0,19.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,90.48,100.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,11.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,90.48,100.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LM/LCM,50,38,50,38,50,50,38,62,50,38,50,62,62,38,62,50,75,62,50,38,75,62,38,62,75,100,38,38,50,50,62,75,50,38,50,38,38,50,38,38,38,38,50,38,50,38,50,50,38,62,50,38,50,62,62,38,62,50,75,62,50,38,75,62,38,62,75,100,38,38,50,50,62,75,50,38,50,38,38,50,38,38,38,38,Serie A
Lazio,btcy9nra9ak4m22ovr2ia6m5v,79e6khfyg3rdauul0yjlixv8q,N. Rovella,Nicolò Rovella,24,Midfielder,Italy,Midfielder,14.0,0.0,26.0,1.0,40.0,1.0,4.0,90.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,86.96,50.0,0.0,100.0,0.0,62.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,1.0,40.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,86.96,50.0,0.0,100.0,0.0,62.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DM/CM,25,47,53,34,38,53,84,31,50,53,47,78,78,72,53,38,34,78,44,81,47,56,59,53,31,50,47,88,38,69,44,59,31,25,34,25,25,31,22,19,19,19,25,47,53,34,38,53,84,31,50,53,47,78,78,72,53,38,34,78,44,81,47,56,59,53,31,50,47,88,38,69,44,59,31,25,34,25,25,31,22,19,19,19,Serie A
Lazio,btcy9nra9ak4m22ovr2ia6m5v,7hukebiijqntuvetwzralzuju,O. Provstgaard,Oliver Provstgaard,23,Defender,Denmark,Defender,21.0,0.0,10.0,3.0,31.0,0.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,81.58,50.0,0.0,0.0,0.0,33.33,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,10.0,3.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,81.58,50.0,0.0,0.0,0.0,33.33,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,32,46,36,77,32,36,54,14,52,21,23,39,39,29,46,39,46,73,46,41,80,52,48,52,21,54,46,41,39,29,32,88,29,39,48,32,32,43,25,25,21,21,32,46,36,77,32,36,54,14,52,21,23,39,39,29,46,39,46,73,46,41,80,52,48,52,21,54,46,41,39,29,32,88,29,39,48,32,32,43,25,25,21,21,Serie A
Lazio,btcy9nra9ak4m22ovr2ia6m5v,cfzvplhlvlfvau521u6b86xud,M. Zaccagni,Mattia Zaccagni,31,Midfielder,Italy,Midfielder,3.0,2.0,12.0,2.0,13.0,1.0,1.0,90.0,0.0,0.0,3.0,1.0,3.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,76.47,66.67,33.33,66.67,33.33,62.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,12.0,2.0,13.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,76.47,66.67,33.33,66.67,33.33,62.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LM/LCM,25,100,75,88,25,50,75,62,50,100,100,100,100,100,62,100,75,62,100,100,75,62,100,62,25,75,88,75,100,75,62,25,50,38,50,38,38,50,38,38,38,38,25,100,75,88,25,50,75,62,50,100,100,100,100,100,62,100,75,62,100,100,75,62,100,62,25,75,88,75,100,75,62,25,50,38,50,38,38,50,38,38,38,38,Serie A
Napoli,gi0l1habji5hpgar77dl5jqe,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,Amir Rrahmani,32,Defender,Kosovo,Defender,35.0,0.0,34.0,3.0,69.0,0.0,11.0,90.0,8.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,87.34,50.0,0.0,0.0,0.0,92.86,88.89,80.0,0.089926280655901,0.0,2.0,4.0,0.07490992,1.0,9.0,5.0,0.13482133,47.0,35.0,0.0,34.0,3.0,69.0,0.0,11.0,8.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,87.34,50.0,0.0,0.0,0.0,92.86,88.89,80.0,0.089926280655901,0.0,2.0,4.0,0.07490992,1.0,9.0,5.0,0.13482133,47.0,CB,55,46,100,77,91,36,98,100,52,95,23,39,39,98,46,39,14,27,96,41,55,96,100,52,39,54,46,41,39,98,100,70,61,39,100,96,96,93,100,93,82,91,55,46,100,77,91,36,98,100,52,95,23,39,39,98,46,39,14,27,96,41,55,96,100,52,39,54,46,41,39,98,100,70,61,39,100,96,96,93,100,93,82,91,Serie A
Napoli,gi0l1habji5hpgar77dl5jqe,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,Giovanni Di Lorenzo,33,Defender,Italy,Defender,17.0,0.0,31.0,0.0,48.0,0.0,2.0,90.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,94.12,0.0,0.0,0.0,0.0,83.33,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,31.0,0.0,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,94.12,0.0,0.0,0.0,0.0,83.33,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB/RCB,54,50,100,31,85,35,50,85,54,31,35,38,69,73,54,50,73,81,50,38,35,92,50,54,92,31,50,38,50,92,42,77,31,35,50,38,38,38,27,27,23,23,54,50,100,31,85,35,50,85,54,31,35,38,69,73,54,50,73,81,50,38,35,92,50,54,92,31,50,38,50,92,42,77,31,35,50,38,38,38,27,27,23,23,Serie A
Napoli,gi0l1habji5hpgar77dl5jqe,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,Scott McTominay,29,Midfielder,Scotland,Midfielder,14.0,0.0,18.0,1.0,32.0,3.0,3.0,90.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,7.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,94.12,100.0,0.0,33.33,100.0,28.57,0.0,0.0,0.0518831873066176,0.0511081168696457,1.0,2.0,0.04347372,0.0,2.0,3.0,0.04328048,16.0,14.0,0.0,18.0,1.0,32.0,3.0,3.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,7.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,94.12,100.0,0.0,33.33,100.0,28.57,0.0,0.0,0.0518831873066176,0.0511081168696457,1.0,2.0,0.04347372,0.0,2.0,3.0,0.04328048,16.0,DM/CM,25,47,38,34,25,100,75,72,50,53,47,100,100,25,53,84,100,25,44,81,81,22,59,53,75,88,47,69,91,19,44,22,69,62,78,62,62,31,44,53,56,56,25,47,38,34,25,100,75,72,50,53,47,100,100,25,53,84,100,25,44,81,81,22,59,53,75,88,47,69,91,19,44,22,69,62,78,62,62,31,44,53,56,56,Serie A
Napoli,gi0l1habji5hpgar77dl5jqe,9ka7y81b5kst146mhq7mom5ed,L. Spinazzola,Leonardo Spinazzola,33,Defender,Italy,Defender,16.0,1.0,37.0,0.0,52.0,1.0,0.0,90.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,94.55,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.1358480674000007,0.0670656093347562,0.0,9.0,0.24535666,2.0,4.0,8.0,0.23002153,28.0,16.0,1.0,37.0,0.0,52.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,94.55,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.1358480674000007,0.0670656093347562,0.0,9.0,0.24535666,2.0,4.0,8.0,0.23002153,28.0,LB/LCB,29,71,100,25,57,61,14,25,54,82,82,21,18,7,50,79,86,36,89,36,54,21,75,54,100,25,96,36,75,7,39,21,86,71,39,100,100,93,82,93,100,79,29,71,100,25,57,61,14,25,54,82,82,21,18,7,50,79,86,36,89,36,54,21,75,54,100,25,96,36,75,7,39,21,86,71,39,100,100,93,82,93,100,79,Serie A
Napoli,gi0l1habji5hpgar77dl5jqe,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,Stanislav Lobotka,31,Midfielder,Slovakia,Midfielder,14.0,0.0,59.0,2.0,73.0,1.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,96.05,66.67,0.0,0.0,0.0,50.0,0.0,0.0,0.1723350208815539,0.0518831873066176,2.0,2.0,0.04852272,1.0,12.0,12.0,0.2709838500000001,53.0,14.0,0.0,59.0,2.0,73.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,96.05,66.67,0.0,0.0,0.0,50.0,0.0,0.0,0.1723350208815539,0.0518831873066176,2.0,2.0,0.04852272,1.0,12.0,12.0,0.2709838500000001,53.0,DM/CM,25,47,100,69,84,53,16,31,50,88,47,34,34,47,53,38,34,59,94,34,16,22,88,53,88,69,47,34,38,47,44,22,94,69,97,62,69,66,100,100,94,100,25,47,100,69,84,53,16,31,50,88,47,34,34,47,53,38,34,59,94,34,16,22,88,53,88,69,47,34,38,47,44,22,94,69,97,62,69,66,100,100,94,100,Serie A
Torino,7gnly6999wao1xarwct4p8fe9,54mmovmx3osoxgbloe9rzmx9l,A. Ismajli,Ardian Ismajli,29,Defender,Albania,Defender,41.0,0.0,14.0,2.0,55.0,0.0,6.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,91.67,50.0,0.0,0.0,0.0,25.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,14.0,2.0,55.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,91.67,50.0,0.0,0.0,0.0,25.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,61,46,61,55,59,36,84,46,52,21,23,39,39,29,46,39,14,73,46,41,95,20,48,52,61,54,46,41,39,21,64,20,29,39,48,32,32,43,25,25,21,21,61,46,61,55,59,36,84,46,52,21,23,39,39,29,46,39,14,73,46,41,95,20,48,52,61,54,46,41,39,21,64,20,29,39,48,32,32,43,25,25,21,21,Serie A
Torino,7gnly6999wao1xarwct4p8fe9,6egg2gwvxxqv2i9hrr0zg4yz8,G. Gineitis,Gvidas Gineitis,22,Midfielder,Lithuania,Midfielder,17.0,1.0,10.0,2.0,26.0,1.0,2.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,86.67,50.0,33.33,0.0,0.0,0.0,0.0,100.0,0.0,0.1222005498086236,0.0,1.0,0.0199707,0.0,3.0,3.0,0.04511437,11.0,17.0,1.0,10.0,2.0,26.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,86.67,50.0,33.33,0.0,0.0,0.0,0.0,100.0,0.0,0.1222005498086236,0.0,1.0,0.0199707,0.0,3.0,3.0,0.04511437,11.0,LM/LCM,75,75,25,88,75,50,100,62,100,38,50,25,25,75,62,50,25,100,50,38,25,62,38,62,50,50,88,38,50,25,62,75,50,75,50,75,75,50,88,75,75,75,75,75,25,88,75,50,100,62,100,38,50,25,25,75,62,50,25,100,50,38,25,62,38,62,50,50,88,38,50,25,62,75,50,75,50,75,75,50,88,75,75,75,Serie A
Torino,7gnly6999wao1xarwct4p8fe9,7vykym3hy0qf1rxw3yv58kxgq,Saúl Coco,Saúl Coco,27,Defender,Equatorial Guinea,Defender,27.0,0.0,12.0,1.0,39.0,0.0,5.0,90.0,2.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,90.7,33.33,0.0,100.0,0.0,62.5,0.0,50.0,0.0818599455987309,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.08269972,27.0,27.0,0.0,12.0,1.0,39.0,0.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,90.7,33.33,0.0,100.0,0.0,62.5,0.0,50.0,0.0818599455987309,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.08269972,27.0,CB,43,46,46,29,45,36,73,73,52,64,70,86,86,68,46,39,46,27,46,91,21,52,48,52,54,27,46,93,39,62,32,50,57,39,48,32,32,43,86,64,68,71,43,46,46,29,45,36,73,73,52,64,70,86,86,68,46,39,46,27,46,91,21,52,48,52,54,27,46,93,39,62,32,50,57,39,48,32,32,43,86,64,68,71,Serie A
Torino,7gnly6999wao1xarwct4p8fe9,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,Kian Fitz-Jim,23,Midfielder,Netherlands,Midfielder,27.0,0.0,23.0,1.0,50.0,3.0,0.0,90.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,90.91,33.33,0.0,100.0,0.0,66.67,0.0,100.0,0.0354563649162972,0.3478832408087119,1.0,5.0,0.10288464,1.0,3.0,5.0,0.1725107099999999,22.0,27.0,0.0,23.0,1.0,50.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,90.91,33.33,0.0,100.0,0.0,66.67,0.0,100.0,0.0354563649162972,0.3478832408087119,1.0,5.0,0.10288464,1.0,3.0,5.0,0.1725107099999999,22.0,LM/LCM,100,38,100,38,100,100,38,62,50,75,50,62,62,38,62,50,75,25,50,75,75,62,75,62,100,25,38,100,50,100,62,75,100,100,100,100,100,100,88,100,100,100,100,38,100,38,100,100,38,62,50,75,50,62,62,38,62,50,75,25,50,75,75,62,75,62,100,25,38,100,50,100,62,75,100,100,100,100,100,100,88,100,100,100,Serie A
Torino,7gnly6999wao1xarwct4p8fe9,ebgkv548xih19m8uza7bgrvmd,N. Vlašić,Nikola Vlasic,28,Midfielder,Croatia,Midfielder,7.0,0.0,10.0,1.0,17.0,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,100.0,0.0,0.0,0.0,22.22,33.33,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,1.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,100.0,0.0,0.0,0.0,22.22,33.33,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CM/AM,20,45,10,55,10,30,20,85,50,20,20,20,20,30,50,45,70,25,45,25,30,60,40,55,20,85,45,25,45,20,80,85,20,30,30,20,20,35,20,15,15,15,20,45,10,55,10,30,20,85,50,20,20,20,20,30,50,45,70,25,45,25,30,60,40,55,20,85,45,25,45,20,80,85,20,30,30,20,20,35,20,15,15,15,Serie A
Lecce,bi1fxjrncd0ram0oi7ja1jyuo,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,Danilo Filipe de Melo Veiga,23,Defender,Portugal,Defender,11.0,0.0,8.0,0.0,19.0,0.0,3.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,67.86,0.0,0.0,0.0,0.0,75.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,67.86,0.0,0.0,0.0,0.0,75.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB/RCB,23,50,15,31,15,35,69,58,54,31,35,38,27,85,54,50,54,100,50,38,92,58,50,54,8,31,50,38,50,85,42,42,31,35,50,38,38,38,27,27,23,23,23,50,15,31,15,35,69,58,54,31,35,38,27,85,54,50,54,100,50,38,92,58,50,54,8,31,50,38,50,85,42,42,31,35,50,38,38,38,27,27,23,23,Serie A
Lecce,bi1fxjrncd0ram0oi7ja1jyuo,2izep8yz4gavm10cvf82py5pm,J. Siebert,Jamil Siebert,24,Defender,Germany,Defender,13.0,1.0,6.0,1.0,18.0,2.0,7.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,78.26,25.0,100.0,0.0,0.0,50.0,0.0,100.0,0.0,0.2287102976752972,0.0,2.0,0.0535479299999999,1.0,1.0,2.0,0.26136536,12.0,13.0,1.0,6.0,1.0,18.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,78.26,25.0,100.0,0.0,0.0,50.0,0.0,100.0,0.0,0.2287102976752972,0.0,2.0,0.0535479299999999,1.0,1.0,2.0,0.26136536,12.0,CB,18,95,20,29,14,91,89,46,52,21,23,39,39,46,46,39,14,27,46,41,95,77,48,52,14,12,98,41,39,43,32,88,29,93,48,93,93,93,57,64,96,54,18,95,20,29,14,91,89,46,52,21,23,39,39,46,46,39,14,27,46,41,95,77,48,52,14,12,98,41,39,43,32,88,29,93,48,93,93,93,57,64,96,54,Serie A
Lecce,bi1fxjrncd0ram0oi7ja1jyuo,6udrxynn6611j9tjm258iu80k,Kialonda Gaspar,Esmevânio Kialonda Gaspar,28,Defender,Angola,Defender,11.0,0.0,2.0,1.0,13.0,0.0,11.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,86.67,50.0,0.0,0.0,0.0,55.56,33.33,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,13.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,86.67,50.0,0.0,0.0,0.0,55.56,33.33,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,14,46,4,29,11,36,98,46,52,21,23,39,39,68,46,39,14,27,46,41,55,89,48,52,36,54,46,41,39,50,68,64,29,39,48,32,32,43,25,25,21,21,14,46,4,29,11,36,98,46,52,21,23,39,39,68,46,39,14,27,46,41,55,89,48,52,36,54,46,41,39,50,68,64,29,39,48,32,32,43,25,25,21,21,Serie A
Lecce,bi1fxjrncd0ram0oi7ja1jyuo,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,Lassana Coulibaly,30,Midfielder,Mali,Midfielder,6.0,0.0,17.0,0.0,23.0,2.0,3.0,90.0,1.0,1.0,1.0,1.0,6.0,6.0,8.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,79.31,0.0,0.0,50.0,0.0,50.0,50.0,50.0,0.088565108584161,0.1421146673382008,0.0,3.0,0.06009809,2.0,2.0,3.0,0.07718482,8.0,6.0,0.0,17.0,0.0,23.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,8.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,79.31,0.0,0.0,50.0,0.0,50.0,50.0,50.0,0.088565108584161,0.1421146673382008,0.0,3.0,0.06009809,2.0,2.0,3.0,0.07718482,8.0,CM/AM,10,45,50,20,30,85,95,85,100,45,60,100,100,90,50,45,70,75,45,100,90,60,40,55,10,20,45,60,45,55,90,50,50,90,30,95,90,95,40,55,70,30,10,45,50,20,30,85,95,85,100,45,60,100,100,90,50,45,70,75,45,100,90,60,40,55,10,20,45,60,45,55,90,50,50,90,30,95,90,95,40,55,70,30,Serie A
Lecce,bi1fxjrncd0ram0oi7ja1jyuo,eorgs50x6dss1dzy86fvb97o4,O. Ngom,Oumar Ngom,22,Midfielder,Mauritania,Midfielder,12.0,0.0,13.0,2.0,25.0,1.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,73.53,33.33,0.0,0.0,0.0,25.0,0.0,100.0,0.0350937425982374,0.0289380584802532,1.0,3.0,0.05867334,0.0,4.0,4.0,0.0200366999999999,11.0,12.0,0.0,13.0,2.0,25.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,73.53,33.33,0.0,0.0,0.0,25.0,0.0,100.0,0.0350937425982374,0.0289380584802532,1.0,3.0,0.05867334,0.0,4.0,4.0,0.0200366999999999,11.0,DM/CM,6,47,12,69,6,53,47,31,50,53,47,34,34,25,53,38,34,25,94,34,81,88,59,53,6,34,47,34,38,9,44,88,62,50,78,81,81,31,66,69,38,38,6,47,12,69,6,53,47,31,50,53,47,34,34,25,53,38,34,25,94,34,81,88,59,53,6,34,47,34,38,9,44,88,62,50,78,81,81,31,66,69,38,38,Serie A
