Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total big chances saved_Total,total duels won_Total,total effective clearance_Total,total mins played,total accurate cross_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total big chances saved_p90,total duels won_p90,total effective clearance_p90,total accurate cross_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total big chances saved_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total big chances saved_p90PR,total duels won_p90PR,total effective clearance_p90PR,total accurate cross_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,Yuki Kobayashi,26,Defender,Japan,Defender,98.0,33.0,5.0,131.0,5.0,0.0,7.0,14.0,225.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,86.75,33.33,0.0,0.0,0.0,63.64,55.56,0.0,0.2938364003888051,0.0,0.0,5.0,0.09907164,1.0,8.0,5.0,0.15684656,62.0,39.2,13.2,2.0,52.4,2.0,0.0,2.8,5.6,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.4,0.0,0.8,0.8,0.0,0.0,0.0,0.0,86.75,33.33,0.0,0.0,0.0,63.64,55.56,0.0,0.117534560155522,0.0,0.0,2.0,0.039628656,0.4,3.2,2.0,0.0627386239999999,24.8,CB,63,37,40,56,45,47,38,38,43,42,23,63,69,38,34,29,27,24,38,38,66,35,13,43,51,53,29,43,35,38,70,51,13,79,26,36,78,74,72,57,41,51,56,88,42,42,79,49,47,23,53,43,42,23,77,85,38,34,29,27,26,38,42,67,35,13,43,51,53,29,43,35,38,70,51,13,84,26,36,81,77,74,74,49,60,60,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,3gdj5h3f356wsl5n4vbgt16vo,Y. Sylla,Youssuf Sylla,23,Attacker,Belgium,Striker,6.0,10.0,0.0,16.0,7.0,0.0,11.0,5.0,119.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,61.54,0.0,0.0,100.0,50.0,73.33,70.0,100.0,0.2801490121379526,0.0700092268343456,0.0,0.0,0.0,0.0,5.0,3.0,0.0468381699999999,6.0,4.53781512605042,7.563025210084033,0.0,12.100840336134452,5.294117647058823,0.0,8.319327731092438,3.7815126050420167,0.0,0.0,0.7563025210084033,1.512605042016807,1.512605042016807,0.0,0.7563025210084033,0.7563025210084033,0.7563025210084033,0.0,0.7563025210084033,3.7815126050420167,1.512605042016807,0.7563025210084033,0.7563025210084033,0.0,0.0,61.54,0.0,0.0,100.0,50.0,73.33,70.0,100.0,0.2118774041379473,0.0529481547486647,0.0,0.0,0.0,0.0,3.7815126050420167,2.26890756302521,0.0354238260504201,4.53781512605042,ST,14,12,25,11,65,50,40,78,39,42,19,12,15,14,26,21,19,28,25,11,33,46,58,26,51,19,25,39,94,83,100,94,89,17,31,12,11,11,22,76,58,22,22,53,42,25,50,97,50,97,100,39,42,29,17,28,14,51,36,33,28,33,25,62,61,82,26,51,19,25,39,94,83,100,94,89,31,31,12,11,11,22,100,86,44,53,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,3j8dy7bbcxi079r3cy4rdve5m,K. Szmyt,Kajetan Szmyt,24,Midfielder,Poland,Midfielder,10.0,37.0,0.0,46.0,1.0,0.0,12.0,1.0,263.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,9.0,9.0,1.0,2.0,13.0,5.0,6.0,0.0,0.0,0.0,77.97,0.0,8.33,66.67,66.67,60.0,0.0,0.0,0.2398120672545947,0.2585510630476737,1.0,10.0,0.34197764,4.0,2.0,4.0,0.4398774199999999,16.0,3.422053231939164,12.661596958174906,0.0,15.741444866920151,0.3422053231939164,0.0,4.106463878326997,0.3422053231939164,0.3422053231939164,0.3422053231939164,1.0266159695817492,1.0266159695817492,0.6844106463878328,0.3422053231939164,0.3422053231939164,3.0798479087452475,3.0798479087452475,0.3422053231939164,0.6844106463878328,4.448669201520913,1.711026615969582,2.0532319391634983,0.0,0.0,0.0,77.97,0.0,8.33,66.67,66.67,60.0,0.0,0.0,0.0820649659806598,0.0884775500923598,0.3422053231939164,3.422053231939164,0.1170265688212928,1.3688212927756656,0.6844106463878328,1.3688212927756656,0.150528394676806,5.475285171102662,LM/LCM,31,44,9,28,31,50,41,28,44,84,50,34,50,34,31,66,56,47,72,84,62,72,16,38,53,50,9,31,72,94,81,12,16,38,50,31,66,81,72,41,34,56,31,31,31,9,38,31,50,38,31,44,88,50,31,50,38,38,62,62,38,69,81,69,75,16,38,53,50,9,31,72,94,81,12,16,25,44,44,62,81,75,31,25,62,31,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,5m1fht9uevn186asz8awhxjah,Rodrigo Conceição,Rodrigo Fernandes da Conceição,26,Defender,Portugal,Defender,12.0,29.0,0.0,40.0,1.0,0.0,9.0,2.0,136.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,80.0,0.0,20.0,37.5,0.0,40.91,0.0,33.33,0.0,0.161830336984916,0.0,4.0,0.10420962,2.0,2.0,5.0,0.3776624499999999,19.0,7.9411764705882355,19.19117647058824,0.0,26.47058823529412,0.6617647058823529,0.0,5.955882352941177,1.3235294117647058,0.6617647058823529,0.0,0.6617647058823529,0.0,0.0,0.0,0.0,5.294117647058823,5.294117647058823,1.3235294117647058,0.0,1.3235294117647058,1.3235294117647058,1.9852941176470589,0.6617647058823529,0.0,0.0,80.0,0.0,20.0,37.5,0.0,40.91,0.0,33.33,0.0,0.107093605357665,0.0,2.647058823529412,0.0689622485294117,1.3235294117647058,1.3235294117647058,3.308823529411765,0.2499236801470588,12.573529411764708,RB/RCB,6,15,6,8,21,44,35,8,46,42,23,19,25,35,37,92,92,37,35,31,40,87,23,48,52,37,6,46,65,35,15,13,19,21,42,37,62,77,69,19,33,54,27,12,54,6,31,38,44,85,8,65,42,42,19,25,35,37,100,100,77,35,54,77,100,31,48,52,37,6,46,65,35,15,13,19,21,77,37,88,92,88,31,58,92,42,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,8t0m2n5y236pq8tj9vwhhpmcq,N. Wojtuszek,Norbert Wojtuszek,24,Defender,Poland,Defender,75.0,63.0,4.0,138.0,6.0,0.0,13.0,8.0,259.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,6.0,4.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,90.2,40.0,0.0,60.0,50.0,56.52,66.67,100.0,0.1021037121950231,0.0,1.0,8.0,0.22419493,5.0,12.0,14.0,0.41762174,74.0,26.06177606177606,21.89189189189189,1.38996138996139,47.95366795366795,2.0849420849420848,0.0,4.517374517374518,2.77992277992278,0.0,0.0,0.0,0.694980694980695,0.3474903474903475,0.3474903474903475,0.0,1.7374517374517375,2.0849420849420848,1.38996138996139,0.3474903474903475,0.694980694980695,0.694980694980695,1.0424710424710424,0.694980694980695,0.0,0.0,90.2,40.0,0.0,60.0,50.0,56.52,66.67,100.0,0.035480054430703,0.0,0.3474903474903475,2.77992277992278,0.0779055741312741,1.7374517374517375,4.1698841698841695,4.864864864864865,0.1451195235521235,25.714285714285715,RM/RCM,100,86,76,95,93,52,79,100,17,38,10,31,21,48,26,67,71,90,45,10,43,74,57,31,52,95,55,17,74,79,71,93,90,10,14,48,71,71,83,90,81,71,95,100,81,71,95,95,52,43,95,17,38,10,24,14,48,26,48,48,86,33,5,29,67,48,31,52,95,55,17,74,79,71,93,90,5,14,43,62,67,67,90,76,48,95,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,9fbqozvrrpesxw8nakrk4nphx,Jesús Imaz,Jesús Imaz,35,Midfielder,Spain,Midfielder,31.0,32.0,1.0,61.0,1.0,0.0,5.0,3.0,244.0,2.0,0.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,11.0,3.0,0.0,0.0,0.0,0.0,82.43,20.0,66.67,0.0,20.0,35.71,20.0,0.0,0.4226116447867361,0.2689976693149505,2.0,0.0,0.0,0.0,7.0,9.0,0.3365330399999999,27.0,11.434426229508196,11.803278688524587,0.3688524590163934,22.5,0.3688524590163934,0.0,1.8442622950819672,1.1065573770491803,0.7377049180327868,0.0,1.1065573770491803,1.8442622950819672,1.1065573770491803,0.7377049180327868,0.7377049180327868,0.7377049180327868,1.1065573770491803,0.7377049180327868,0.3688524590163934,4.057377049180328,1.1065573770491803,0.0,0.0,0.0,0.0,82.43,20.0,66.67,0.0,20.0,35.71,20.0,0.0,0.1558813443885502,0.0992204517964981,0.7377049180327868,0.0,0.0,0.0,2.581967213114754,3.319672131147541,0.1241310393442622,9.959016393442624,ST,97,74,61,81,10,50,12,58,96,42,54,29,26,62,47,39,53,88,25,46,53,17,21,26,51,92,54,94,17,26,14,11,21,28,64,64,11,11,22,92,94,78,94,97,67,61,85,8,50,6,58,97,42,58,22,19,61,44,31,50,89,22,31,44,17,21,26,51,92,54,94,17,26,14,11,21,22,69,61,11,11,22,94,97,83,92,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,dd1uwcyyihpbyrogbcep27sa1,N. Prelec,Nik Prelec,25,Attacker,Slovenia,Striker,11.0,18.0,1.0,29.0,3.0,0.0,4.0,1.0,129.0,0.0,0.0,3.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,2.0,0.0,67.44,50.0,0.0,0.0,50.0,66.67,60.0,0.0,0.7107410697184071,0.199368663249033,1.0,1.0,0.03511326,0.0,3.0,3.0,0.04617996,13.0,7.674418604651163,12.55813953488372,0.6976744186046512,20.232558139534884,2.0930232558139537,0.0,2.7906976744186047,0.6976744186046512,0.0,0.0,2.0930232558139537,4.186046511627907,3.488372093023256,0.6976744186046512,0.6976744186046512,0.0,0.0,0.0,2.0930232558139537,6.976744186046512,0.0,0.0,0.0,1.3953488372093024,0.0,67.44,50.0,0.0,0.0,50.0,66.67,60.0,0.0,0.4958658625942375,0.1390944162202555,0.6976744186046512,0.6976744186046512,0.0244976232558139,0.0,2.0930232558139537,2.0930232558139537,0.032218576744186,9.069767441860463,ST,60,44,61,49,28,50,7,29,39,42,54,39,46,38,26,8,8,28,57,38,4,17,21,85,51,47,69,39,17,83,97,82,21,44,53,36,26,26,22,65,58,19,57,81,69,78,81,44,50,11,42,39,42,92,86,92,56,39,8,8,28,92,86,4,17,21,100,51,47,69,39,17,83,97,82,21,92,89,58,42,47,22,81,83,39,86,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,djhl1u6idhf6u50lp04xu3f1l,Sergio Lozano,Sergio Lozano,27,Midfielder,Spain,Midfielder,27.0,36.0,2.0,62.0,0.0,0.0,13.0,0.0,127.0,1.0,1.0,4.0,13.0,6.0,7.0,6.0,4.0,4.0,1.0,4.0,6.0,4.0,2.0,6.0,1.0,0.0,83.78,50.0,33.33,50.0,30.77,65.0,0.0,85.71,1.0136630357867185,0.1972903975362487,5.0,2.0,0.0409104899999999,2.0,4.0,5.0,0.28121023,29.0,19.133858267716533,25.511811023622045,1.4173228346456692,43.93700787401575,0.0,0.0,9.21259842519685,0.0,0.7086614173228346,0.7086614173228346,2.8346456692913384,9.21259842519685,4.251968503937007,4.960629921259843,4.251968503937007,2.8346456692913384,2.8346456692913384,0.7086614173228346,2.8346456692913384,4.251968503937007,2.8346456692913384,1.4173228346456692,4.251968503937007,0.7086614173228346,0.0,83.78,50.0,33.33,50.0,30.77,65.0,0.0,85.71,0.7183438836283831,0.1398120927422234,3.543307086614173,1.4173228346456692,0.0289916858267715,1.4173228346456692,2.8346456692913384,3.543307086614173,0.1992828401574803,20.551181102362204,CM/AM,65,24,38,40,11,51,54,6,32,83,54,96,86,98,100,51,51,44,89,50,52,51,86,75,50,57,43,67,61,62,98,12,76,88,33,96,12,7,43,36,25,45,40,95,74,60,90,11,51,98,6,43,93,86,100,100,100,100,79,76,69,100,74,83,74,100,95,50,57,43,67,61,62,98,12,76,100,50,100,26,21,60,60,64,86,81,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,Bernardo Maria Morais Cardoso Vital,25,Defender,Portugal,Defender,141.0,48.0,14.0,188.0,9.0,0.0,14.0,24.0,270.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,86.24,45.16,100.0,50.0,0.0,58.33,56.25,33.33,0.157990911347248,0.0,1.0,14.0,0.2998375099999999,8.0,9.0,10.0,0.4561459300000002,93.0,47.0,16.0,4.666666666666667,62.66666666666666,3.0,0.0,4.666666666666667,8.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,86.24,45.16,100.0,50.0,0.0,58.33,56.25,33.33,0.0526636371157493,0.0,0.3333333333333333,4.666666666666667,0.0999458366666666,2.6666666666666665,3.0,3.333333333333333,0.1520486433333334,31.0,CB,91,56,93,88,70,47,58,77,87,42,23,63,48,84,77,84,84,45,38,52,42,78,40,43,51,44,53,100,77,38,59,53,28,51,26,81,97,95,98,70,73,86,80,98,55,93,91,73,47,70,83,86,42,23,59,45,86,81,86,81,41,38,49,44,74,35,43,51,44,53,100,77,38,59,53,28,49,26,85,100,98,100,69,73,93,81,Ekstraklasa
Jagiellonia Białystok,8jw3s68b9lil5xcgjvbcmrgc2,lioz4hr2umpne2bwar18qa96,A. Klynge,Anders Klynge,25,Midfielder,Denmark,Midfielder,26.0,27.0,3.0,53.0,3.0,0.0,5.0,6.0,112.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,77.94,50.0,0.0,0.0,0.0,31.25,42.86,0.0,0.0,0.0426892523319715,0.0,3.0,0.07202574,1.0,6.0,9.0,0.15692472,28.0,20.892857142857142,21.69642857142857,2.4107142857142856,42.58928571428572,2.4107142857142856,0.0,4.017857142857142,4.821428571428571,0.0,0.0,0.8035714285714286,0.0,0.0,0.0,0.0,0.8035714285714286,0.8035714285714286,0.8035714285714286,0.0,0.8035714285714286,0.8035714285714286,0.0,0.0,0.0,0.0,77.94,50.0,0.0,0.0,0.0,31.25,42.86,0.0,0.0,0.0343038634810485,0.0,2.4107142857142856,0.0578778267857142,0.8035714285714286,4.821428571428571,7.232142857142857,0.1261002214285714,22.5,DM/CM,27,18,39,18,53,52,14,55,30,45,21,8,24,14,29,26,26,20,24,26,20,15,9,45,52,15,48,30,15,24,12,47,9,8,12,20,29,21,36,36,39,18,24,73,48,79,61,82,52,36,97,30,45,55,8,24,14,29,61,61,36,24,42,33,15,9,45,52,15,48,30,15,24,12,47,9,8,33,20,70,64,61,85,97,61,58,Ekstraklasa
Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,1lmkzgjn68a57dw3n2nsk20ut,G. Tomasiewicz,Grzegorz Tomasiewicz,30,Midfielder,Poland,Midfielder,47.0,103.0,9.0,150.0,3.0,0.0,12.0,7.0,363.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,5.0,0.0,5.0,6.0,0.0,3.0,0.0,0.0,81.97,56.25,0.0,0.0,0.0,52.17,42.86,75.0,0.2841449039770211,0.3307191059811374,0.0,8.0,0.2098950499999999,5.0,24.0,25.0,0.8030023399999999,91.0,11.652892561983473,25.537190082644628,2.231404958677686,37.1900826446281,0.7438016528925621,0.0,2.975206611570248,1.7355371900826446,0.0,0.0,0.7438016528925621,0.7438016528925621,0.2479338842975206,0.4958677685950413,0.0,0.2479338842975206,0.2479338842975206,1.2396694214876034,0.0,1.2396694214876034,1.487603305785124,0.0,0.7438016528925621,0.0,0.0,81.97,56.25,0.0,0.0,0.0,52.17,42.86,75.0,0.0704491497463688,0.0819964725573068,0.0,1.983471074380165,0.0520400950413222,1.2396694214876034,5.9504132231404965,6.198347107438017,0.1990914892561983,22.56198347107438,DM/CM,55,85,82,76,53,52,47,64,30,45,59,70,65,59,29,26,26,80,24,82,79,15,67,45,52,30,64,30,15,24,55,47,83,76,79,20,74,76,88,94,94,97,85,27,70,70,52,48,52,15,39,30,45,45,42,48,39,29,15,15,58,24,58,64,15,48,45,52,30,64,30,15,24,55,47,83,58,58,20,58,58,76,91,91,91,61,Ekstraklasa
Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,447rl50fu3zl5y0opdoh7x7u1,L. Ba,Lamine Ba,29,Defender,Mauritania,Defender,49.0,19.0,3.0,68.0,7.0,0.0,11.0,20.0,262.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,81.93,27.27,0.0,0.0,0.0,68.75,70.0,100.0,0.2747467945669362,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.08634121,51.0,16.83206106870229,6.526717557251908,1.0305343511450382,23.3587786259542,2.404580152671756,0.0,3.7786259541984735,6.870229007633588,0.0,0.0,0.0,0.6870229007633588,0.6870229007633588,0.0,0.0,0.0,0.0,0.3435114503816794,0.0,1.0305343511450382,0.3435114503816794,0.0,1.0305343511450382,0.0,0.0,81.93,27.27,0.0,0.0,0.0,68.75,70.0,100.0,0.0943786698894055,0.0,0.0,0.0,0.0,0.0,1.0305343511450382,1.0305343511450382,0.0296591942748091,17.51908396946565,CB,30,16,23,21,57,47,50,72,43,42,23,63,69,38,34,29,27,24,38,52,42,35,73,43,51,19,23,43,35,38,88,74,88,74,26,36,21,21,34,35,33,30,42,14,7,26,16,65,47,53,67,43,42,23,63,72,38,34,29,27,21,38,53,47,35,84,43,51,19,23,43,35,38,88,74,88,74,26,36,21,21,34,33,33,26,40,Ekstraklasa
Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,51a6has987q21o1ylqhh90n6y,P. Samiec-Talar,Piotr Samiec-Talar,24,Midfielder,Poland,Midfielder,34.0,137.0,9.0,158.0,3.0,0.0,14.0,3.0,450.0,13.0,3.0,14.0,11.0,6.0,5.0,4.0,10.0,10.0,2.0,6.0,16.0,2.0,5.0,3.0,2.0,0.0,75.6,50.0,39.39,50.0,54.55,36.84,42.86,75.0,1.1654467802571733,1.7063430819128262,2.0,21.0,0.55145117,14.0,21.0,42.0,1.7472647799999994,104.0,6.8,27.4,1.8,31.6,0.6,0.0,2.8,0.6,2.6,0.6,2.8,2.2,1.2,1.0,0.8,2.0,2.0,0.4,1.2,3.2,0.4,1.0,0.6,0.4,0.0,75.6,50.0,39.39,50.0,54.55,36.84,42.86,75.0,0.2330893560514346,0.3412686163825652,0.4,4.2,0.110290234,2.8,4.2,8.4,0.3494529559999998,20.8,CM/AM,74,100,87,90,74,51,60,57,99,98,98,89,86,92,88,89,89,73,100,82,27,89,62,93,50,21,43,79,61,86,21,57,62,98,98,54,98,100,100,93,100,100,98,43,83,79,64,55,51,14,29,93,88,83,69,62,69,60,60,52,45,88,57,12,62,36,79,50,21,43,79,61,86,21,57,62,71,93,29,86,86,95,88,95,100,86,Ekstraklasa
Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,5onmcebx40yhnegbztk4kig44,Y. Matsenko,Yehor Matsenko,24,Defender,Ukraine,Defender,75.0,107.0,6.0,180.0,14.0,0.0,23.0,33.0,449.0,2.0,0.0,3.0,8.0,7.0,1.0,2.0,3.0,3.0,4.0,1.0,9.0,2.0,1.0,5.0,0.0,0.0,81.82,30.0,28.57,33.33,12.5,50.0,60.87,83.33,0.9278777661568576,0.1625694676276269,1.0,5.0,0.10327863,1.0,27.0,22.0,0.5351759000000001,130.0,15.033407572383071,21.447661469933184,1.2026726057906458,36.080178173719375,2.8062360801781736,0.0,4.610244988864142,6.614699331848552,0.4008908685968819,0.0,0.6013363028953229,1.6035634743875278,1.4031180400890868,0.2004454342984409,0.4008908685968819,0.6013363028953229,0.6013363028953229,0.8017817371937639,0.2004454342984409,1.8040089086859687,0.4008908685968819,0.2004454342984409,1.0022271714922049,0.0,0.0,81.82,30.0,28.57,33.33,12.5,50.0,60.87,83.33,0.1859888618131785,0.032586307542286,0.2004454342984409,1.0022271714922049,0.0207017298440979,0.2004454342984409,5.412026726057906,4.409799554565701,0.107273565701559,26.057906458797326,RB/RCB,81,96,67,88,96,44,92,96,67,42,71,100,100,75,98,73,71,75,79,96,40,62,81,48,52,48,23,65,56,69,50,92,94,100,46,79,77,65,42,96,96,69,96,50,73,46,54,92,44,65,92,46,42,23,92,100,69,92,58,58,50,69,69,15,54,50,48,52,48,23,65,56,69,50,92,94,100,31,73,58,50,31,88,81,46,85,Ekstraklasa
Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,5sqanu958vsnqnyic1ulc3fqi,P. Banaszak,Przemyslaw Banaszak,29,Attacker,Poland,Striker,11.0,33.0,0.0,44.0,13.0,0.0,18.0,9.0,342.0,0.0,0.0,1.0,10.0,8.0,2.0,4.0,1.0,2.0,0.0,4.0,15.0,3.0,0.0,1.0,2.0,0.0,65.67,0.0,0.0,0.0,40.0,47.37,61.9,50.0,1.0451775243201378,0.0458661073884437,2.0,3.0,0.0846558299999999,1.0,2.0,3.0,0.10953794,12.0,2.894736842105264,8.68421052631579,0.0,11.578947368421051,3.421052631578948,0.0,4.736842105263158,2.368421052631579,0.0,0.0,0.2631578947368421,2.631578947368421,2.1052631578947367,0.5263157894736842,1.0526315789473684,0.2631578947368421,0.5263157894736842,0.0,1.0526315789473684,3.947368421052632,0.7894736842105263,0.0,0.2631578947368421,0.5263157894736842,0.0,65.67,0.0,0.0,0.0,40.0,47.37,61.9,50.0,0.2750467169263521,0.0120700282601167,0.5263157894736842,0.7894736842105263,0.0222778499999999,0.2631578947368421,0.5263157894736842,0.7894736842105263,0.0288257736842105,3.1578947368421053,ST,60,78,25,72,86,50,71,94,39,42,19,68,74,62,90,21,35,28,78,61,53,17,58,85,51,39,25,39,17,57,54,86,62,69,22,64,60,50,60,53,58,47,50,33,58,25,47,72,50,36,81,39,42,11,39,53,39,75,19,22,28,56,28,25,17,44,72,51,39,25,39,17,57,54,86,62,42,19,44,53,39,58,36,39,33,33,Ekstraklasa
Śląsk Wrocław,2672w7jn6onmk0lmpsp94eutg,7vqvydac0130hmx2i63jlex9l,M. Mokrzycki,Michal Mokrzycki,28,Midfielder,Poland,Midfielder,15.0,39.0,2.0,52.0,1.0,0.0,5.0,2.0,95.0,2.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,89.66,50.0,40.0,0.0,0.0,50.0,0.0,33.33,0.0397735956185263,0.4768666433027104,1.0,2.0,0.04097836,0.0,4.0,6.0,0.1238287699999999,29.0,14.210526315789473,36.94736842105263,1.894736842105263,49.26315789473684,0.9473684210526316,0.0,4.7368421052631575,1.894736842105263,1.894736842105263,0.9473684210526316,4.7368421052631575,0.9473684210526316,0.0,0.9473684210526316,0.9473684210526316,0.0,0.9473684210526316,0.0,0.0,1.894736842105263,0.9473684210526316,0.0,0.9473684210526316,0.0,0.0,89.66,50.0,40.0,0.0,0.0,50.0,0.0,33.33,0.0376802484807091,0.4517683989183572,0.9473684210526316,1.894736842105263,0.0388216042105263,0.0,3.789473684210526,5.684210526315789,0.1173114663157893,27.473684210526315,CM/AM,37,26,38,24,37,51,10,38,52,83,63,11,12,29,42,4,10,12,20,14,14,13,25,32,50,98,43,82,13,20,51,12,21,2,62,27,12,10,6,36,33,17,40,79,100,81,98,67,51,50,86,86,95,100,24,12,62,70,4,29,12,20,31,31,13,55,32,50,98,43,82,13,20,51,12,21,12,100,71,40,29,6,79,83,55,95,Ekstraklasa
